panel_id,parent_drawing_key,split,phase,batch,panel_index,panel_count,split_method,panel_png_path,panel_bbox_cad,parent_normalized_json_path,parent_topology_v0_json_path,topology_v1_panel_json_path,status,error,panel_entity_count,base_segment_count,split_segment_count,intersection_count,split_event_count,split_short_segments,v1_node_count,v1_edge_count,v1_net_count,v1_isolated_edge_ratio,v1_largest_net_edge_ratio,effective_endpoint_tolerance,quality_flags,severity,anomaly_type,suggested_action
_P3_staging_batch2/HK12-51B调节阀电缆保护及连接图(浇封式接头、挠性管、压接式) (二)#panel_000,_P3_staging_batch2/HK12-51B调节阀电缆保护及连接图(浇封式接头、挠性管、压接式) (二),train,P3,_P3_staging_batch2,0,1,full,datas/qa_and_png/P3_oda_output/HK12-51B调节阀电缆保护及连接图(浇封式接头、挠性管、压接式) (二).png,"2.0,3.1,212.1,300.2",outputs/normalized_geometry/_P3_staging_batch2/HK12-51B调节阀电缆保护及连接图(浇封式接头、挠性管、压接式) (二).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-51B调节阀电缆保护及连接图(浇封式接头、挠性管、压接式) (二).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch2/HK12-51B调节阀电缆保护及连接图(浇封式接头、挠性管、压接式) (二)#panel_000.topology.v1.json,ok,,150,27,27,0,0,0,44,27,21,0.7037,0.2222,0.1819,high_isolated_ratio,medium,high_isolated_ratio,Review endpoint merge tolerance or geometry fragmentation.
_P3_staging_batch2/HK12-52B二位式阀电缆保护及连接图(浇封式接头、挠性管、压接式)#panel_000,_P3_staging_batch2/HK12-52B二位式阀电缆保护及连接图(浇封式接头、挠性管、压接式),train,P3,_P3_staging_batch2,0,1,full,datas/qa_and_png/P3_oda_output/HK12-52B二位式阀电缆保护及连接图(浇封式接头、挠性管、压接式).png,"2.0,3.1,212.1,300.2",outputs/normalized_geometry/_P3_staging_batch2/HK12-52B二位式阀电缆保护及连接图(浇封式接头、挠性管、压接式).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-52B二位式阀电缆保护及连接图(浇封式接头、挠性管、压接式).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch2/HK12-52B二位式阀电缆保护及连接图(浇封式接头、挠性管、压接式)#panel_000.topology.v1.json,ok,,141,26,26,0,0,0,42,26,20,0.6923,0.2308,0.1819,high_isolated_ratio,medium,high_isolated_ratio,Review endpoint merge tolerance or geometry fragmentation.
_P3_staging_batch2/HK12-39B二位式阀电缆保护及连接图(防爆密封接头、挠性管、压接式) (一)#panel_000,_P3_staging_batch2/HK12-39B二位式阀电缆保护及连接图(防爆密封接头、挠性管、压接式) (一),train,P3,_P3_staging_batch2,0,1,full,datas/qa_and_png/P3_oda_output/HK12-39B二位式阀电缆保护及连接图(防爆密封接头、挠性管、压接式) (一).png,"131.5,79.7,341.6,376.8",outputs/normalized_geometry/_P3_staging_batch2/HK12-39B二位式阀电缆保护及连接图(防爆密封接头、挠性管、压接式) (一).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-39B二位式阀电缆保护及连接图(防爆密封接头、挠性管、压接式) (一).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch2/HK12-39B二位式阀电缆保护及连接图(防爆密封接头、挠性管、压接式) (一)#panel_000.topology.v1.json,ok,,88,20,20,0,0,0,28,20,13,0.6,0.4,0.1819,high_isolated_ratio,medium,high_isolated_ratio,Review endpoint merge tolerance or geometry fragmentation.
_P3_staging_batch2/HK12-64B二位式阀电缆保护及连接图(防水密封接头、挠性管、压接式) (一)#panel_000,_P3_staging_batch2/HK12-64B二位式阀电缆保护及连接图(防水密封接头、挠性管、压接式) (一),train,P3,_P3_staging_batch2,0,1,full,datas/qa_and_png/P3_oda_output/HK12-64B二位式阀电缆保护及连接图(防水密封接头、挠性管、压接式) (一).png,"131.5,79.7,341.6,376.8",outputs/normalized_geometry/_P3_staging_batch2/HK12-64B二位式阀电缆保护及连接图(防水密封接头、挠性管、压接式) (一).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-64B二位式阀电缆保护及连接图(防水密封接头、挠性管、压接式) (一).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch2/HK12-64B二位式阀电缆保护及连接图(防水密封接头、挠性管、压接式) (一)#panel_000.topology.v1.json,ok,,88,20,20,0,0,0,28,20,13,0.6,0.4,0.1819,high_isolated_ratio,medium,high_isolated_ratio,Review endpoint merge tolerance or geometry fragmentation.
_P2_staging/35KV变电所设计(3)#panel_001,_P2_staging/35KV变电所设计(3),train,P2,_P2_staging,1,3,image_components,outputs/panels/P2/P2_staging__35KV变电所设计(3)__panel_001.png,"34317.9616,-69490.9654,101542.2907,20180.4533",outputs/normalized_geometry/_P2_staging/35KV变电所设计(3).normalized.json,outputs/topology_graph/_P2_staging/35KV变电所设计(3).topology.v0.json,outputs/topology_panel_v1/_P2_staging/35KV变电所设计(3)#panel_001.topology.v1.json,ok,,34,14,14,0,0,0,28,14,14,1.0,0.0714,1.0,high_isolated_ratio;high_fragmentation,medium,high_isolated_ratio,Review endpoint merge tolerance or geometry fragmentation.
_P3_staging_batch3/500kV母线侧断路器(13WDL)在监控柜上的端子排(B066-500-1503)wm666.taobao.com#panel_001,_P3_staging_batch3/500kV母线侧断路器(13WDL)在监控柜上的端子排(B066-500-1503)wm666.taobao.com,train,P3,_P3_staging_batch3,1,3,image_components,outputs/panels/P3/P3_staging_batch3__500kV母线侧断路器(13WDL)在监控柜上的端子排(B066-500-1503)wm666.taobao.com__panel_001.png,"94.9082,6.2272,491.4022,93.3809",outputs/normalized_geometry/_P3_staging_batch3/500kV母线侧断路器(13WDL)在监控柜上的端子排(B066-500-1503)wm666.taobao.com.normalized.json,outputs/topology_graph/_P3_staging_batch3/500kV母线侧断路器(13WDL)在监控柜上的端子排(B066-500-1503)wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch3/500kV母线侧断路器(13WDL)在监控柜上的端子排(B066-500-1503)wm666.taobao.com#panel_001.topology.v1.json,ok,,75,10,11,1,1,0,18,11,7,0.3636,0.2727,0.203,high_isolated_ratio,medium,high_isolated_ratio,Review endpoint merge tolerance or geometry fragmentation.
_P3_staging_batch4/某学校系统图及接线图#panel_001,_P3_staging_batch4/某学校系统图及接线图,train,P3,_P3_staging_batch4,1,5,image_components,outputs/panels/P3/P3_staging_batch4__某学校系统图及接线图__panel_001.png,"809.1636,-605.8779,1523.7337,-207.5976",outputs/normalized_geometry/_P3_staging_batch4/某学校系统图及接线图.normalized.json,outputs/topology_graph/_P3_staging_batch4/某学校系统图及接线图.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch4/某学校系统图及接线图#panel_001.topology.v1.json,ok,,12,8,8,0,0,0,13,8,6,0.625,0.375,0.409,high_isolated_ratio,medium,high_isolated_ratio,Review endpoint merge tolerance or geometry fragmentation.
_P3_staging_batch1/保护接地#panel_000,_P3_staging_batch1/保护接地,train,P3,_P3_staging_batch1,0,1,full,datas/qa_and_png/P3_oda_output/保护接地.png,"-13.1939,-33.1939,13.1939,0.0",outputs/normalized_geometry/_P3_staging_batch1/保护接地.normalized.json,outputs/topology_graph/_P3_staging_batch1/保护接地.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch1/保护接地#panel_000.topology.v1.json,ok,,6,5,6,1,1,0,10,6,4,0.5,0.5,0.0212,high_isolated_ratio,medium,high_isolated_ratio,Review endpoint merge tolerance or geometry fragmentation.
_P3_staging_batch1/保护接地 (gb4728_3_4-3)#panel_000,_P3_staging_batch1/保护接地 (gb4728_3_4-3),train,P3,_P3_staging_batch1,0,1,full,datas/qa_and_png/P3_oda_output/保护接地 (gb4728_3_4-3).png,"139.0282,201.5293,149.0934,216.0719",outputs/normalized_geometry/_P3_staging_batch1/保护接地 (gb4728_3_4-3).normalized.json,outputs/topology_graph/_P3_staging_batch1/保护接地 (gb4728_3_4-3).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch1/保护接地 (gb4728_3_4-3)#panel_000.topology.v1.json,ok,,5,4,5,1,1,0,8,5,3,0.4,0.6,0.0088,high_isolated_ratio,medium,high_isolated_ratio,Review endpoint merge tolerance or geometry fragmentation.
_P3_staging_batch1/高压异步电机保护二次原理图#panel_007,_P3_staging_batch1/高压异步电机保护二次原理图,train,P3,_P3_staging_batch1,7,8,image_components,outputs/panels/P3/P3_staging_batch1__高压异步电机保护二次原理图__panel_007.png,"-23180.0339,-113915.88,2674.824,-81680.3767",outputs/normalized_geometry/_P3_staging_batch1/高压异步电机保护二次原理图.normalized.json,outputs/topology_graph/_P3_staging_batch1/高压异步电机保护二次原理图.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch1/高压异步电机保护二次原理图#panel_007.topology.v1.json,ok,,23,5,5,0,0,0,9,5,4,0.6,0.4,1.0,high_isolated_ratio,medium,high_isolated_ratio,Review endpoint merge tolerance or geometry fragmentation.
_P3_staging_batch4/某学校系统图及接线图#panel_004,_P3_staging_batch4/某学校系统图及接线图,train,P3,_P3_staging_batch4,4,5,image_components,outputs/panels/P3/P3_staging_batch4__某学校系统图及接线图__panel_004.png,"2995.9298,-605.8779,3710.4999,-207.5976",outputs/normalized_geometry/_P3_staging_batch4/某学校系统图及接线图.normalized.json,outputs/topology_graph/_P3_staging_batch4/某学校系统图及接线图.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch4/某学校系统图及接线图#panel_004.topology.v1.json,ok,,8,5,5,0,0,0,9,5,4,0.6,0.4,0.409,high_isolated_ratio,medium,high_isolated_ratio,Review endpoint merge tolerance or geometry fragmentation.
_P1_staging/某铁路牵引变电所主接线图wm666.taobao.com#panel_000,_P1_staging/某铁路牵引变电所主接线图wm666.taobao.com,train,P1,_P1_staging,0,1,full,datas/qa_and_png/P1_oda_output/某铁路牵引变电所主接线图wm666.taobao.com.png,"0.0,0.0,1065.5349,468.6454",outputs/normalized_geometry/_P1_staging/某铁路牵引变电所主接线图wm666.taobao.com.normalized.json,outputs/topology_graph/_P1_staging/某铁路牵引变电所主接线图wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1/_P1_staging/某铁路牵引变电所主接线图wm666.taobao.com#panel_000.topology.v1.json,ok,,14,4,4,0,0,0,8,4,4,1.0,0.25,0.582,high_isolated_ratio,medium,high_isolated_ratio,Review endpoint merge tolerance or geometry fragmentation.
_P3_staging_batch1/高压异步电机保护二次原理图#panel_005,_P3_staging_batch1/高压异步电机保护二次原理图,train,P3,_P3_staging_batch1,5,8,image_components,outputs/panels/P3/P3_staging_batch1__高压异步电机保护二次原理图__panel_005.png,"116008.9363,-113940.8108,133400.7104,-47126.3104",outputs/normalized_geometry/_P3_staging_batch1/高压异步电机保护二次原理图.normalized.json,outputs/topology_graph/_P3_staging_batch1/高压异步电机保护二次原理图.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch1/高压异步电机保护二次原理图#panel_005.topology.v1.json,ok,,7,4,4,0,0,0,8,4,4,1.0,0.25,1.0,high_isolated_ratio,medium,high_isolated_ratio,Review endpoint merge tolerance or geometry fragmentation.
_P2_staging/地下变电所 (gb4728_11_2.14-1)#panel_000,_P2_staging/地下变电所 (gb4728_11_2.14-1),train,P2,_P2_staging,0,1,full,datas/qa_and_png/P2_oda_output/地下变电所 (gb4728_11_2.14-1).png,"496.0276,-233.9637,501.0276,-226.7002",outputs/normalized_geometry/_P2_staging/地下变电所 (gb4728_11_2.14-1).normalized.json,outputs/topology_graph/_P2_staging/地下变电所 (gb4728_11_2.14-1).topology.v0.json,outputs/topology_panel_v1/_P2_staging/地下变电所 (gb4728_11_2.14-1)#panel_000.topology.v1.json,ok,,4,3,3,0,0,0,6,3,3,1.0,0.3333,0.0044,high_isolated_ratio,medium,high_isolated_ratio,Review endpoint merge tolerance or geometry fragmentation.
_P2_staging/地下变电所 (gb4728_11_2.14-2)#panel_000,_P2_staging/地下变电所 (gb4728_11_2.14-2),test,P2,_P2_staging,0,1,full,datas/qa_and_png/P2_oda_output/地下变电所 (gb4728_11_2.14-2).png,"0.0,-234.6246,500.8707,0.0",outputs/normalized_geometry/_P2_staging/地下变电所 (gb4728_11_2.14-2).normalized.json,outputs/topology_graph/_P2_staging/地下变电所 (gb4728_11_2.14-2).topology.v0.json,outputs/topology_panel_v1/_P2_staging/地下变电所 (gb4728_11_2.14-2)#panel_000.topology.v1.json,ok,,5,3,3,0,0,0,6,3,3,1.0,0.3333,0.2766,high_isolated_ratio,medium,high_isolated_ratio,Review endpoint merge tolerance or geometry fragmentation.
_P3_staging_batch1/过电流保护的电磁操作 (gb4728_3_2-20)#panel_000,_P3_staging_batch1/过电流保护的电磁操作 (gb4728_3_2-20),val,P3,_P3_staging_batch1,0,1,full,datas/qa_and_png/P3_oda_output/过电流保护的电磁操作 (gb4728_3_2-20).png,"83.228,215.499,98.228,227.9953",outputs/normalized_geometry/_P3_staging_batch1/过电流保护的电磁操作 (gb4728_3_2-20).normalized.json,outputs/topology_graph/_P3_staging_batch1/过电流保护的电磁操作 (gb4728_3_2-20).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch1/过电流保护的电磁操作 (gb4728_3_2-20)#panel_000.topology.v1.json,ok,,4,3,3,0,0,0,6,3,3,1.0,0.3333,0.0098,high_isolated_ratio,medium,high_isolated_ratio,Review endpoint merge tolerance or geometry fragmentation.
_P3_staging_batch4/某学校系统图及接线图#panel_002,_P3_staging_batch4/某学校系统图及接线图,train,P3,_P3_staging_batch4,2,5,image_components,outputs/panels/P3/P3_staging_batch4__某学校系统图及接线图__panel_002.png,"1539.534,-605.8779,2254.1041,-207.5976",outputs/normalized_geometry/_P3_staging_batch4/某学校系统图及接线图.normalized.json,outputs/topology_graph/_P3_staging_batch4/某学校系统图及接线图.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch4/某学校系统图及接线图#panel_002.topology.v1.json,ok,,3,3,3,0,0,0,6,3,3,1.0,0.3333,0.409,high_isolated_ratio,medium,high_isolated_ratio,Review endpoint merge tolerance or geometry fragmentation.
_P3_staging_batch4/某学校系统图及接线图#panel_003,_P3_staging_batch4/某学校系统图及接线图,train,P3,_P3_staging_batch4,3,5,image_components,outputs/panels/P3/P3_staging_batch4__某学校系统图及接线图__panel_003.png,"2281.3597,-605.8779,2995.9298,-207.5976",outputs/normalized_geometry/_P3_staging_batch4/某学校系统图及接线图.normalized.json,outputs/topology_graph/_P3_staging_batch4/某学校系统图及接线图.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch4/某学校系统图及接线图#panel_003.topology.v1.json,ok,,2,2,2,0,0,0,4,2,2,1.0,0.5,0.409,high_isolated_ratio,medium,high_isolated_ratio,Review endpoint merge tolerance or geometry fragmentation.
_P2_staging/防爆式移动变电所 (gb4728_11_2.13-1)#panel_000,_P2_staging/防爆式移动变电所 (gb4728_11_2.13-1),train,P2,_P2_staging,0,1,full,datas/qa_and_png/P2_oda_output/防爆式移动变电所 (gb4728_11_2.13-1).png,"496.3606,-233.3127,501.3606,-227.4814",outputs/normalized_geometry/_P2_staging/防爆式移动变电所 (gb4728_11_2.13-1).normalized.json,outputs/topology_graph/_P2_staging/防爆式移动变电所 (gb4728_11_2.13-1).topology.v0.json,outputs/topology_panel_v1/_P2_staging/防爆式移动变电所 (gb4728_11_2.13-1)#panel_000.topology.v1.json,ok,,4,1,1,0,0,0,2,1,1,1.0,1.0,0.0038,high_isolated_ratio;dominant_component,medium,high_isolated_ratio,Review endpoint merge tolerance or geometry fragmentation.
_P2_staging/防爆式移动变电所 (gb4728_11_2.13-2)#panel_000,_P2_staging/防爆式移动变电所 (gb4728_11_2.13-2),train,P2,_P2_staging,0,1,full,datas/qa_and_png/P2_oda_output/防爆式移动变电所 (gb4728_11_2.13-2).png,"0.0,-233.6569,501.5983,0.0",outputs/normalized_geometry/_P2_staging/防爆式移动变电所 (gb4728_11_2.13-2).normalized.json,outputs/topology_graph/_P2_staging/防爆式移动变电所 (gb4728_11_2.13-2).topology.v0.json,outputs/topology_panel_v1/_P2_staging/防爆式移动变电所 (gb4728_11_2.13-2)#panel_000.topology.v1.json,ok,,5,1,1,0,0,0,2,1,1,1.0,1.0,0.2767,high_isolated_ratio;dominant_component,medium,high_isolated_ratio,Review endpoint merge tolerance or geometry fragmentation.
_P3_staging_batch1/500KVA有载调压箱变系统图#panel_000,_P3_staging_batch1/500KVA有载调压箱变系统图,test,P3,_P3_staging_batch1,0,1,full,datas/qa_and_png/P3_oda_output/500KVA有载调压箱变系统图.png,"1550.0,-5.0,2939.3734,415.0",outputs/normalized_geometry/_P3_staging_batch1/500KVA有载调压箱变系统图.normalized.json,outputs/topology_graph/_P3_staging_batch1/500KVA有载调压箱变系统图.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch1/500KVA有载调压箱变系统图#panel_000.topology.v1.json,ok,,794,530,42955,21811,42821,0,21097,42471,14,0.0002,0.996,0.7257,dominant_component,low,dominant_component,Spot-check whether the graph is over-connected.
_P2_staging/35KV变电站总平面图#panel_000,_P2_staging/35KV变电站总平面图,test,P2,_P2_staging,0,1,full,datas/qa_and_png/P2_oda_output/35KV变电站总平面图.png,"0.0,0.0,420.0,297.0",outputs/normalized_geometry/_P2_staging/35KV变电站总平面图.normalized.json,outputs/topology_graph/_P2_staging/35KV变电站总平面图.topology.v0.json,outputs/topology_panel_v1/_P2_staging/35KV变电站总平面图#panel_000.topology.v1.json,ok,,1786,1686,10910,6538,12114,80,4673,10170,19,0.0013,0.9958,0.2572,dominant_component,low,dominant_component,Spot-check whether the graph is over-connected.
_P2_staging/直流系统级差3(220kV保护室）wm666.taobao.com#panel_000,_P2_staging/直流系统级差3(220kV保护室）wm666.taobao.com,train,P2,_P2_staging,0,1,full,datas/qa_and_png/P2_oda_output/直流系统级差3(220kV保护室）wm666.taobao.com.png,"11486.2765,-12146.1542,32898.5981,1873.5629",outputs/normalized_geometry/_P2_staging/直流系统级差3(220kV保护室）wm666.taobao.com.normalized.json,outputs/topology_graph/_P2_staging/直流系统级差3(220kV保护室）wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1/_P2_staging/直流系统级差3(220kV保护室）wm666.taobao.com#panel_000.topology.v1.json,ok,,2403,1781,3238,1460,1461,0,2095,3237,2,0.0,0.9978,1.0,dominant_component,low,dominant_component,Spot-check whether the graph is over-connected.
_P1_staging/直流系统级差1（主变保护室）wm666.taobao.com#panel_000,_P1_staging/直流系统级差1（主变保护室）wm666.taobao.com,train,P1,_P1_staging,0,1,full,datas/qa_and_png/P1_oda_output/直流系统级差1（主变保护室）wm666.taobao.com.png,"875.4162,-6755.1065,19541.0331,1707.5805",outputs/normalized_geometry/_P1_staging/直流系统级差1（主变保护室）wm666.taobao.com.normalized.json,outputs/topology_graph/_P1_staging/直流系统级差1（主变保护室）wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1/_P1_staging/直流系统级差1（主变保护室）wm666.taobao.com#panel_000.topology.v1.json,ok,,2168,1592,2915,1324,1326,0,1882,2915,2,0.0,0.9976,1.0,dominant_component,low,dominant_component,Spot-check whether the graph is over-connected.
_P3_staging_batch1/装在发电机保护屏上的端子图29#panel_000,_P3_staging_batch1/装在发电机保护屏上的端子图29,train,P3,_P3_staging_batch1,0,1,full,datas/qa_and_png/P3_oda_output/装在发电机保护屏上的端子图29.png,"-118.8447,-525.2341,518.2479,-73.2611",outputs/normalized_geometry/_P3_staging_batch1/装在发电机保护屏上的端子图29.normalized.json,outputs/topology_graph/_P3_staging_batch1/装在发电机保护屏上的端子图29.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch1/装在发电机保护屏上的端子图29#panel_000.topology.v1.json,ok,,613,347,2836,1414,2504,0,1554,2702,5,0.0007,0.9963,0.3906,dominant_component,low,dominant_component,Spot-check whether the graph is over-connected.
_P3_staging_batch3/02-10kV配电装置室平面布置图wm666.taobao.com#panel_003,_P3_staging_batch3/02-10kV配电装置室平面布置图wm666.taobao.com,train,P3,_P3_staging_batch3,3,4,image_components,outputs/panels/P3/P3_staging_batch3__02-10kV配电装置室平面布置图wm666.taobao.com__panel_003.png,"207254.5547,70965.3361,246270.6777,85915.2772",outputs/normalized_geometry/_P3_staging_batch3/02-10kV配电装置室平面布置图wm666.taobao.com.normalized.json,outputs/topology_graph/_P3_staging_batch3/02-10kV配电装置室平面布置图wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch3/02-10kV配电装置室平面布置图wm666.taobao.com#panel_003.topology.v1.json,ok,,611,509,1441,609,962,0,950,1437,2,0.0,0.9972,1.0,dominant_component,low,dominant_component,Spot-check whether the graph is over-connected.
_P1_staging/QA-D301-10(110kV南雄线开关机构箱端子排图(3AP1-FG))#panel_000,_P1_staging/QA-D301-10(110kV南雄线开关机构箱端子排图(3AP1-FG)),test,P1,_P1_staging,0,1,full,datas/qa_and_png/P1_oda_output/QA-D301-10(110kV南雄线开关机构箱端子排图(3AP1-FG)).png,"-453.8126,-315.0313,505.6615,511.9345",outputs/normalized_geometry/_P1_staging/QA-D301-10(110kV南雄线开关机构箱端子排图(3AP1-FG)).normalized.json,outputs/topology_graph/_P1_staging/QA-D301-10(110kV南雄线开关机构箱端子排图(3AP1-FG)).topology.v0.json,outputs/topology_panel_v1/_P1_staging/QA-D301-10(110kV南雄线开关机构箱端子排图(3AP1-FG))#panel_000.topology.v1.json,ok,,718,249,1168,628,929,0,731,1165,1,0.0,1.0,0.6333,dominant_component,low,dominant_component,Spot-check whether the graph is over-connected.
_P1_staging/QA-D302-10(110kV澜河线开关机构箱端子排图(3AP1-FG))#panel_000,_P1_staging/QA-D302-10(110kV澜河线开关机构箱端子排图(3AP1-FG)),train,P1,_P1_staging,0,1,full,datas/qa_and_png/P1_oda_output/QA-D302-10(110kV澜河线开关机构箱端子排图(3AP1-FG)).png,"-453.8126,-315.0313,505.6615,511.9345",outputs/normalized_geometry/_P1_staging/QA-D302-10(110kV澜河线开关机构箱端子排图(3AP1-FG)).normalized.json,outputs/topology_graph/_P1_staging/QA-D302-10(110kV澜河线开关机构箱端子排图(3AP1-FG)).topology.v0.json,outputs/topology_panel_v1/_P1_staging/QA-D302-10(110kV澜河线开关机构箱端子排图(3AP1-FG))#panel_000.topology.v1.json,ok,,718,249,1168,628,929,0,731,1165,1,0.0,1.0,0.6333,dominant_component,low,dominant_component,Spot-check whether the graph is over-connected.
_P1_staging/QA-D201-16(#1主变110kV侧开关机构箱端子排图(3AP1-FG))#panel_000,_P1_staging/QA-D201-16(#1主变110kV侧开关机构箱端子排图(3AP1-FG)),test,P1,_P1_staging,0,1,full,datas/qa_and_png/P1_oda_output/QA-D201-16(#1主变110kV侧开关机构箱端子排图(3AP1-FG)).png,"-25.0,-286.2079,986.8476,540.758",outputs/normalized_geometry/_P1_staging/QA-D201-16(#1主变110kV侧开关机构箱端子排图(3AP1-FG)).normalized.json,outputs/topology_graph/_P1_staging/QA-D201-16(#1主变110kV侧开关机构箱端子排图(3AP1-FG)).topology.v0.json,outputs/topology_panel_v1/_P1_staging/QA-D201-16(#1主变110kV侧开关机构箱端子排图(3AP1-FG))#panel_000.topology.v1.json,ok,,716,248,1165,625,927,0,730,1162,1,0.0,1.0,0.6534,dominant_component,low,dominant_component,Spot-check whether the graph is over-connected.
_P3_staging_batch1/QA-D401-06(10kV开关柜柜顶小母线布置图)#panel_000,_P3_staging_batch1/QA-D401-06(10kV开关柜柜顶小母线布置图),train,P3,_P3_staging_batch1,0,1,full,datas/qa_and_png/P3_oda_output/QA-D401-06(10kV开关柜柜顶小母线布置图).png,"-25.0,-286.2079,986.8476,540.758",outputs/normalized_geometry/_P3_staging_batch1/QA-D401-06(10kV开关柜柜顶小母线布置图).normalized.json,outputs/topology_graph/_P3_staging_batch1/QA-D401-06(10kV开关柜柜顶小母线布置图).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch1/QA-D401-06(10kV开关柜柜顶小母线布置图)#panel_000.topology.v1.json,ok,,319,170,1111,612,1088,0,684,1108,2,0.0,0.9964,0.6534,dominant_component,low,dominant_component,Spot-check whether the graph is over-connected.
_P3_staging_batch1/06(背面通讯接线图)#panel_000,_P3_staging_batch1/06(背面通讯接线图),train,P3,_P3_staging_batch1,0,1,full,datas/qa_and_png/P3_oda_output/06(背面通讯接线图).png,"35.8945,7.7001,416.5994,274.0976",outputs/normalized_geometry/_P3_staging_batch1/06(背面通讯接线图).normalized.json,outputs/topology_graph/_P3_staging_batch1/06(背面通讯接线图).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch1/06(背面通讯接线图)#panel_000.topology.v1.json,ok,,450,262,990,474,728,0,630,990,1,0.0,1.0,0.2323,dominant_component,low,dominant_component,Spot-check whether the graph is over-connected.
_P1_staging/主变压器35kV侧断路器在PWFXH-1111上的端子排(B066-500-1215)wm666.taobao.com#panel_002,_P1_staging/主变压器35kV侧断路器在PWFXH-1111上的端子排(B066-500-1215)wm666.taobao.com,train,P1,_P1_staging,2,3,image_components,outputs/panels/P1/P1_staging__主变压器35kV侧断路器在PWFXH-1111上的端子排(B066-500-1215)wm666.taobao.com__panel_002.png,"-0.0,-269.245,413.6399,-67.4228",outputs/normalized_geometry/_P1_staging/主变压器35kV侧断路器在PWFXH-1111上的端子排(B066-500-1215)wm666.taobao.com.normalized.json,outputs/topology_graph/_P1_staging/主变压器35kV侧断路器在PWFXH-1111上的端子排(B066-500-1215)wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1/_P1_staging/主变压器35kV侧断路器在PWFXH-1111上的端子排(B066-500-1215)wm666.taobao.com#panel_002.topology.v1.json,ok,,400,186,955,531,790,0,561,953,1,0.0,1.0,0.2301,dominant_component,low,dominant_component,Spot-check whether the graph is over-connected.
_P3_staging_batch1/09(通信回路背面接线图)#panel_000,_P3_staging_batch1/09(通信回路背面接线图),train,P3,_P3_staging_batch1,0,1,full,datas/qa_and_png/P3_oda_output/09(通信回路背面接线图).png,"-479.8823,-147.4596,958.4695,487.3546",outputs/normalized_geometry/_P3_staging_batch1/09(通信回路背面接线图).normalized.json,outputs/topology_graph/_P3_staging_batch1/09(通信回路背面接线图).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch1/09(通信回路背面接线图)#panel_000.topology.v1.json,ok,,470,230,940,430,710,0,594,940,1,0.0,1.0,0.7861,dominant_component,low,dominant_component,Spot-check whether the graph is over-connected.
_P3_staging_batch3/#2备用分支在微机保护柜上的端子排(B066-500-0911)wm666.taobao.com#panel_000,_P3_staging_batch3/#2备用分支在微机保护柜上的端子排(B066-500-0911)wm666.taobao.com,train,P3,_P3_staging_batch3,0,1,full,datas/qa_and_png/P3_oda_output/#2备用分支在微机保护柜上的端子排(B066-500-0911)wm666.taobao.com.png,"-25.0,-10.0,374.7676,211.2336",outputs/normalized_geometry/_P3_staging_batch3/#2备用分支在微机保护柜上的端子排(B066-500-0911)wm666.taobao.com.normalized.json,outputs/topology_graph/_P3_staging_batch3/#2备用分支在微机保护柜上的端子排(B066-500-0911)wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch3/#2备用分支在微机保护柜上的端子排(B066-500-0911)wm666.taobao.com#panel_000.topology.v1.json,ok,,423,218,878,471,689,0,520,878,1,0.0,1.0,0.2285,dominant_component,low,dominant_component,Spot-check whether the graph is over-connected.
