panel_id,parent_drawing_key,split,phase,batch,panel_index,panel_count,split_method,panel_png_path,panel_bbox_cad,parent_normalized_json_path,parent_topology_v0_json_path,topology_v1_panel_json_path,status,error,panel_entity_count,base_segment_count,split_segment_count,intersection_count,split_event_count,split_short_segments,v1_node_count,v1_edge_count,v1_net_count,v1_isolated_edge_ratio,v1_largest_net_edge_ratio,effective_endpoint_tolerance,quality_flags
_P3_staging_batch3/换向控制柜PLC接线图#panel_000,_P3_staging_batch3/换向控制柜PLC接线图,train,P3,_P3_staging_batch3,0,1,full,datas/qa_and_png/P3_oda_output/换向控制柜PLC接线图.png,"2084.4452,-1747.5,6702.4102,2154.0761",outputs/normalized_geometry/_P3_staging_batch3/换向控制柜PLC接线图.normalized.json,outputs/topology_graph/_P3_staging_batch3/换向控制柜PLC接线图.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch3/换向控制柜PLC接线图#panel_000.topology.v1.json,ok,,1868,1329,2211,839,1194,0,1528,2175,138,0.0184,0.3209,1.0,
_P3_staging_batch3/接口柜右侧端子排接线图(B066-500-2408)wm666.taobao.com#panel_000,_P3_staging_batch3/接口柜右侧端子排接线图(B066-500-2408)wm666.taobao.com,train,P3,_P3_staging_batch3,0,1,full,datas/qa_and_png/P3_oda_output/接口柜右侧端子排接线图(B066-500-2408)wm666.taobao.com.png,"-25.0,-10.0,399.9456,273.2509",outputs/normalized_geometry/_P3_staging_batch3/接口柜右侧端子排接线图(B066-500-2408)wm666.taobao.com.normalized.json,outputs/topology_graph/_P3_staging_batch3/接口柜右侧端子排接线图(B066-500-2408)wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch3/接口柜右侧端子排接线图(B066-500-2408)wm666.taobao.com#panel_000.topology.v1.json,ok,,894,387,1371,674,984,0,957,1371,8,0.0,0.5821,0.2553,
_P3_staging_batch3/接口柜右侧端子排接线图(B066-500-2414)wm666.taobao.com#panel_000,_P3_staging_batch3/接口柜右侧端子排接线图(B066-500-2414)wm666.taobao.com,val,P3,_P3_staging_batch3,0,1,full,datas/qa_and_png/P3_oda_output/接口柜右侧端子排接线图(B066-500-2414)wm666.taobao.com.png,"-25.0,-10.0,399.9456,266.2677",outputs/normalized_geometry/_P3_staging_batch3/接口柜右侧端子排接线图(B066-500-2414)wm666.taobao.com.normalized.json,outputs/topology_graph/_P3_staging_batch3/接口柜右侧端子排接线图(B066-500-2414)wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch3/接口柜右侧端子排接线图(B066-500-2414)wm666.taobao.com#panel_000.topology.v1.json,ok,,705,301,1426,755,1133,0,889,1426,3,0.0,0.6255,0.2534,
_P3_staging_batch3/接口柜右侧端子排接线图(B066-500-2523)wm666.taobao.com#panel_000,_P3_staging_batch3/接口柜右侧端子排接线图(B066-500-2523)wm666.taobao.com,train,P3,_P3_staging_batch3,0,1,full,datas/qa_and_png/P3_oda_output/接口柜右侧端子排接线图(B066-500-2523)wm666.taobao.com.png,"-25.0,-10.0,402.2789,272.9362",outputs/normalized_geometry/_P3_staging_batch3/接口柜右侧端子排接线图(B066-500-2523)wm666.taobao.com.normalized.json,outputs/topology_graph/_P3_staging_batch3/接口柜右侧端子排接线图(B066-500-2523)wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch3/接口柜右侧端子排接线图(B066-500-2523)wm666.taobao.com#panel_000.topology.v1.json,ok,,809,324,1264,654,948,0,852,1264,8,0.0,0.5878,0.2562,
_P3_staging_batch3/接口柜右侧端子排电缆接线图(B066-500-2530)wm666.taobao.com#panel_000,_P3_staging_batch3/接口柜右侧端子排电缆接线图(B066-500-2530)wm666.taobao.com,val,P3,_P3_staging_batch3,0,1,full,datas/qa_and_png/P3_oda_output/接口柜右侧端子排电缆接线图(B066-500-2530)wm666.taobao.com.png,"-25.0,-341.3393,576.0823,256.2853",outputs/normalized_geometry/_P3_staging_batch3/接口柜右侧端子排电缆接线图(B066-500-2530)wm666.taobao.com.normalized.json,outputs/topology_graph/_P3_staging_batch3/接口柜右侧端子排电缆接线图(B066-500-2530)wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch3/接口柜右侧端子排电缆接线图(B066-500-2530)wm666.taobao.com#panel_000.topology.v1.json,ok,,1435,640,3024,1628,2418,0,1872,3014,14,0.0,0.3029,0.4238,
_P3_staging_batch3/接口柜左侧端子排接线图(B066-500-2407)wm666.taobao.com#panel_000,_P3_staging_batch3/接口柜左侧端子排接线图(B066-500-2407)wm666.taobao.com,train,P3,_P3_staging_batch3,0,1,full,datas/qa_and_png/P3_oda_output/接口柜左侧端子排接线图(B066-500-2407)wm666.taobao.com.png,"-25.0,-10.0,402.8653,279.5045",outputs/normalized_geometry/_P3_staging_batch3/接口柜左侧端子排接线图(B066-500-2407)wm666.taobao.com.normalized.json,outputs/topology_graph/_P3_staging_batch3/接口柜左侧端子排接线图(B066-500-2407)wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch3/接口柜左侧端子排接线图(B066-500-2407)wm666.taobao.com#panel_000.topology.v1.json,ok,,921,397,1412,696,1015,0,988,1412,9,0.0,0.5652,0.2583,
_P3_staging_batch3/接口柜左侧端子排接线图(B066-500-2522)wm666.taobao.com#panel_000,_P3_staging_batch3/接口柜左侧端子排接线图(B066-500-2522)wm666.taobao.com,train,P3,_P3_staging_batch3,0,1,full,datas/qa_and_png/P3_oda_output/接口柜左侧端子排接线图(B066-500-2522)wm666.taobao.com.png,"-25.0,-10.0,406.0742,277.8686",outputs/normalized_geometry/_P3_staging_batch3/接口柜左侧端子排接线图(B066-500-2522)wm666.taobao.com.normalized.json,outputs/topology_graph/_P3_staging_batch3/接口柜左侧端子排接线图(B066-500-2522)wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch3/接口柜左侧端子排接线图(B066-500-2522)wm666.taobao.com#panel_000.topology.v1.json,ok,,836,332,1302,675,978,0,877,1302,8,0.0,0.5707,0.2592,
_P3_staging_batch3/接口柜左侧端子排电缆接线图(B066-500-2413)wm666.taobao.com#panel_000,_P3_staging_batch3/接口柜左侧端子排电缆接线图(B066-500-2413)wm666.taobao.com,train,P3,_P3_staging_batch3,0,1,full,datas/qa_and_png/P3_oda_output/接口柜左侧端子排电缆接线图(B066-500-2413)wm666.taobao.com.png,"-25.0,-10.0,399.9456,269.8817",outputs/normalized_geometry/_P3_staging_batch3/接口柜左侧端子排电缆接线图(B066-500-2413)wm666.taobao.com.normalized.json,outputs/topology_graph/_P3_staging_batch3/接口柜左侧端子排电缆接线图(B066-500-2413)wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch3/接口柜左侧端子排电缆接线图(B066-500-2413)wm666.taobao.com#panel_000.topology.v1.json,ok,,731,308,1469,777,1168,0,911,1467,2,0.0,0.621,0.2544,
_P3_staging_batch3/接口柜左侧端子排电缆接线图(B066-500-2529)wm666.taobao.com#panel_000,_P3_staging_batch3/接口柜左侧端子排电缆接线图(B066-500-2529)wm666.taobao.com,train,P3,_P3_staging_batch3,0,1,full,datas/qa_and_png/P3_oda_output/接口柜左侧端子排电缆接线图(B066-500-2529)wm666.taobao.com.png,"-25.6756,-332.8059,601.858,271.8447",outputs/normalized_geometry/_P3_staging_batch3/接口柜左侧端子排电缆接线图(B066-500-2529)wm666.taobao.com.normalized.json,outputs/topology_graph/_P3_staging_batch3/接口柜左侧端子排电缆接线图(B066-500-2529)wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch3/接口柜左侧端子排电缆接线图(B066-500-2529)wm666.taobao.com#panel_000.topology.v1.json,ok,,1489,672,3156,1702,2520,0,1954,3156,16,0.0,0.2874,0.4357,
_P3_staging_batch3/接口柜横排端子排接线图(B066-500-2303)wm666.taobao.com#panel_000,_P3_staging_batch3/接口柜横排端子排接线图(B066-500-2303)wm666.taobao.com,train,P3,_P3_staging_batch3,0,1,full,datas/qa_and_png/P3_oda_output/接口柜横排端子排接线图(B066-500-2303)wm666.taobao.com.png,"-25.0,-10.0,371.4238,276.3435",outputs/normalized_geometry/_P3_staging_batch3/接口柜横排端子排接线图(B066-500-2303)wm666.taobao.com.normalized.json,outputs/topology_graph/_P3_staging_batch3/接口柜横排端子排接线图(B066-500-2303)wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch3/接口柜横排端子排接线图(B066-500-2303)wm666.taobao.com#panel_000.topology.v1.json,ok,,765,359,1086,537,730,0,782,1086,22,0.0,0.5028,0.2445,
_P3_staging_batch3/接口柜横排端子排接线图(B066-500-2524)wm666.taobao.com#panel_000,_P3_staging_batch3/接口柜横排端子排接线图(B066-500-2524)wm666.taobao.com,train,P3,_P3_staging_batch3,0,1,full,datas/qa_and_png/P3_oda_output/接口柜横排端子排接线图(B066-500-2524)wm666.taobao.com.png,"-25.0,-10.0,381.168,272.397",outputs/normalized_geometry/_P3_staging_batch3/接口柜横排端子排接线图(B066-500-2524)wm666.taobao.com.normalized.json,outputs/topology_graph/_P3_staging_batch3/接口柜横排端子排接线图(B066-500-2524)wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch3/接口柜横排端子排接线图(B066-500-2524)wm666.taobao.com#panel_000.topology.v1.json,ok,,782,393,1228,682,914,0,791,1228,24,0.0,0.5309,0.2473,
_P3_staging_batch3/接口柜横排端子排电缆接线图(B066-500-2304)wm666.taobao.com#panel_000,_P3_staging_batch3/接口柜横排端子排电缆接线图(B066-500-2304)wm666.taobao.com,train,P3,_P3_staging_batch3,0,1,full,datas/qa_and_png/P3_oda_output/接口柜横排端子排电缆接线图(B066-500-2304)wm666.taobao.com.png,"-25.0,-339.5493,792.3635,273.3943",outputs/normalized_geometry/_P3_staging_batch3/接口柜横排端子排电缆接线图(B066-500-2304)wm666.taobao.com.normalized.json,outputs/topology_graph/_P3_staging_batch3/接口柜横排端子排电缆接线图(B066-500-2304)wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch3/接口柜横排端子排电缆接线图(B066-500-2304)wm666.taobao.com#panel_000.topology.v1.json,ok,,1219,592,2922,1544,2350,0,1760,2912,20,0.0,0.2524,0.5108,
_P3_staging_batch3/接口柜横排端子排电缆接线图(B066-500-2531)wm666.taobao.com#panel_000,_P3_staging_batch3/接口柜横排端子排电缆接线图(B066-500-2531)wm666.taobao.com,val,P3,_P3_staging_batch3,0,1,full,datas/qa_and_png/P3_oda_output/接口柜横排端子排电缆接线图(B066-500-2531)wm666.taobao.com.png,"-25.7763,-347.132,539.0823,347.0928",outputs/normalized_geometry/_P3_staging_batch3/接口柜横排端子排电缆接线图(B066-500-2531)wm666.taobao.com.normalized.json,outputs/topology_graph/_P3_staging_batch3/接口柜横排端子排电缆接线图(B066-500-2531)wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch3/接口柜横排端子排电缆接线图(B066-500-2531)wm666.taobao.com#panel_000.topology.v1.json,ok,,1279,674,3032,1754,2544,0,1696,3016,24,0.0,0.2785,0.4475,
_P3_staging_batch3/攀枝花-西昌220千伏线路PLP01-13SC型保护柜端子排接线示意图(B066-500-2603)wm666.taobao.com#panel_000,_P3_staging_batch3/攀枝花-西昌220千伏线路PLP01-13SC型保护柜端子排接线示意图(B066-500-2603)wm666.taobao.com,train,P3,_P3_staging_batch3,0,1,full,datas/qa_and_png/P3_oda_output/攀枝花-西昌220千伏线路PLP01-13SC型保护柜端子排接线示意图(B066-500-2603)wm666.taobao.com.png,"-673.8115,-311.9042,1890.8266,2991.1514",outputs/normalized_geometry/_P3_staging_batch3/攀枝花-西昌220千伏线路PLP01-13SC型保护柜端子排接线示意图(B066-500-2603)wm666.taobao.com.normalized.json,outputs/topology_graph/_P3_staging_batch3/攀枝花-西昌220千伏线路PLP01-13SC型保护柜端子排接线示意图(B066-500-2603)wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch3/攀枝花-西昌220千伏线路PLP01-13SC型保护柜端子排接线示意图(B066-500-2603)wm666.taobao.com#panel_000.topology.v1.json,ok,,1992,830,3742,2006,2920,0,2336,3712,13,0.0,0.2648,1.0,
_P3_staging_batch3/攀枝花-西昌220千伏线路PLP02-22型保护端子排线示意图(B066-500-2602)wm666.taobao.com#panel_000,_P3_staging_batch3/攀枝花-西昌220千伏线路PLP02-22型保护端子排线示意图(B066-500-2602)wm666.taobao.com,train,P3,_P3_staging_batch3,0,1,full,datas/qa_and_png/P3_oda_output/攀枝花-西昌220千伏线路PLP02-22型保护端子排线示意图(B066-500-2602)wm666.taobao.com.png,"-504.2981,-427.7541,6717.5671,4306.045",outputs/normalized_geometry/_P3_staging_batch3/攀枝花-西昌220千伏线路PLP02-22型保护端子排线示意图(B066-500-2602)wm666.taobao.com.normalized.json,outputs/topology_graph/_P3_staging_batch3/攀枝花-西昌220千伏线路PLP02-22型保护端子排线示意图(B066-500-2602)wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch3/攀枝花-西昌220千伏线路PLP02-22型保护端子排线示意图(B066-500-2602)wm666.taobao.com#panel_000.topology.v1.json,ok,,3403,1300,6204,3363,4924,0,3926,6198,23,0.0008,0.2851,1.0,
"_P3_staging_batch3/攀枝花-青龙山I,II回,攀枝花-施家坪I,II回PLP02-22型保护柜端子排接线示意图(B066-500-2605)wm666.taobao.com#panel_000","_P3_staging_batch3/攀枝花-青龙山I,II回,攀枝花-施家坪I,II回PLP02-22型保护柜端子排接线示意图(B066-500-2605)wm666.taobao.com",train,P3,_P3_staging_batch3,0,1,full,"datas/qa_and_png/P3_oda_output/攀枝花-青龙山I,II回,攀枝花-施家坪I,II回PLP02-22型保护柜端子排接线示意图(B066-500-2605)wm666.taobao.com.png","-25.4021,-362.5938,1434.2337,261.1597","outputs/normalized_geometry/_P3_staging_batch3/攀枝花-青龙山I,II回,攀枝花-施家坪I,II回PLP02-22型保护柜端子排接线示意图(B066-500-2605)wm666.taobao.com.normalized.json","outputs/topology_graph/_P3_staging_batch3/攀枝花-青龙山I,II回,攀枝花-施家坪I,II回PLP02-22型保护柜端子排接线示意图(B066-500-2605)wm666.taobao.com.topology.v0.json","outputs/topology_panel_v1/_P3_staging_batch3/攀枝花-青龙山I,II回,攀枝花-施家坪I,II回PLP02-22型保护柜端子排接线示意图(B066-500-2605)wm666.taobao.com#panel_000.topology.v1.json",ok,,3396,1292,6204,3362,4928,0,3928,6198,24,0.001,0.2854,0.7937,
"_P3_staging_batch3/攀枝花-青龙山I,II回攀枝花-施家坪I,II回PLP01-23S型保护柜端子接线示意图(B066-500-2606)wm666.taobao.com#panel_000","_P3_staging_batch3/攀枝花-青龙山I,II回攀枝花-施家坪I,II回PLP01-23S型保护柜端子接线示意图(B066-500-2606)wm666.taobao.com",train,P3,_P3_staging_batch3,0,1,full,"datas/qa_and_png/P3_oda_output/攀枝花-青龙山I,II回攀枝花-施家坪I,II回PLP01-23S型保护柜端子接线示意图(B066-500-2606)wm666.taobao.com.png","-25.0,-335.1247,994.0498,253.5744","outputs/normalized_geometry/_P3_staging_batch3/攀枝花-青龙山I,II回攀枝花-施家坪I,II回PLP01-23S型保护柜端子接线示意图(B066-500-2606)wm666.taobao.com.normalized.json","outputs/topology_graph/_P3_staging_batch3/攀枝花-青龙山I,II回攀枝花-施家坪I,II回PLP01-23S型保护柜端子接线示意图(B066-500-2606)wm666.taobao.com.topology.v0.json","outputs/topology_panel_v1/_P3_staging_batch3/攀枝花-青龙山I,II回攀枝花-施家坪I,II回PLP01-23S型保护柜端子接线示意图(B066-500-2606)wm666.taobao.com#panel_000.topology.v1.json",ok,,1963,810,3696,1982,2894,0,2323,3687,15,0.0,0.2666,0.5884,
_P3_staging_batch3/攀枝花-青龙山I.IIL回.攀枝花-施家坪I.II回220千伏线路保护回路图B066-500-2604)wm666.taobao.com#panel_000,_P3_staging_batch3/攀枝花-青龙山I.IIL回.攀枝花-施家坪I.II回220千伏线路保护回路图B066-500-2604)wm666.taobao.com,train,P3,_P3_staging_batch3,0,1,full,datas/qa_and_png/P3_oda_output/攀枝花-青龙山I.IIL回.攀枝花-施家坪I.II回220千伏线路保护回路图B066-500-2604)wm666.taobao.com.png,"29.6971,-271.1065,1762.2675,851.1315",outputs/normalized_geometry/_P3_staging_batch3/攀枝花-青龙山I.IIL回.攀枝花-施家坪I.II回220千伏线路保护回路图B066-500-2604)wm666.taobao.com.normalized.json,outputs/topology_graph/_P3_staging_batch3/攀枝花-青龙山I.IIL回.攀枝花-施家坪I.II回220千伏线路保护回路图B066-500-2604)wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch3/攀枝花-青龙山I.IIL回.攀枝花-施家坪I.II回220千伏线路保护回路图B066-500-2604)wm666.taobao.com#panel_000.topology.v1.json,ok,,4686,3149,7638,4103,4722,13,5530,7434,249,0.0191,0.1778,1.0,
_P3_staging_batch3/攀枝花220千伏旁路保护回路图(B066-500-2607)wm666.taobao.com#panel_000,_P3_staging_batch3/攀枝花220千伏旁路保护回路图(B066-500-2607)wm666.taobao.com,test,P3,_P3_staging_batch3,0,1,full,datas/qa_and_png/P3_oda_output/攀枝花220千伏旁路保护回路图(B066-500-2607)wm666.taobao.com.png,"-12.9162,-356.4772,2861.8546,719.4492",outputs/normalized_geometry/_P3_staging_batch3/攀枝花220千伏旁路保护回路图(B066-500-2607)wm666.taobao.com.normalized.json,outputs/topology_graph/_P3_staging_batch3/攀枝花220千伏旁路保护回路图(B066-500-2607)wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch3/攀枝花220千伏旁路保护回路图(B066-500-2607)wm666.taobao.com#panel_000.topology.v1.json,ok,,3750,2562,6258,3170,3915,3,4500,5909,223,0.0203,0.1708,1.0,
_P3_staging_batch3/断面图#panel_000,_P3_staging_batch3/断面图,train,P3,_P3_staging_batch3,0,1,full,datas/qa_and_png/P3_oda_output/断面图.png,"-128067.2214,-26919.8966,203532.2848,105928.3171",outputs/normalized_geometry/_P3_staging_batch3/断面图.normalized.json,outputs/topology_graph/_P3_staging_batch3/断面图.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch3/断面图#panel_000.topology.v1.json,ok,,12557,10903,22760,10276,14012,36,16092,22731,1534,0.0437,0.1769,1.0,
_P3_staging_batch3/新客运站10kV线路改迁工程#panel_000,_P3_staging_batch3/新客运站10kV线路改迁工程,train,P3,_P3_staging_batch3,0,1,full,datas/qa_and_png/P3_oda_output/新客运站10kV线路改迁工程.png,"-2.9719,-9.1313,2226.6537,740.373",outputs/normalized_geometry/_P3_staging_batch3/新客运站10kV线路改迁工程.normalized.json,outputs/topology_graph/_P3_staging_batch3/新客运站10kV线路改迁工程.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch3/新客运站10kV线路改迁工程#panel_000.topology.v1.json,ok,,4559,10506,12050,5710,5962,8,2863,11990,475,0.0048,0.0244,1.0,high_fragmentation
_P3_staging_batch3/木渎金枫路架空入地10KV电缆工程电线杆拆除#panel_000,_P3_staging_batch3/木渎金枫路架空入地10KV电缆工程电线杆拆除,train,P3,_P3_staging_batch3,0,1,full,datas/qa_and_png/P3_oda_output/木渎金枫路架空入地10KV电缆工程电线杆拆除.png,"-55837.898,0.0,60139.1768,4.856672230564332e+83",outputs/normalized_geometry/_P3_staging_batch3/木渎金枫路架空入地10KV电缆工程电线杆拆除.normalized.json,outputs/topology_graph/_P3_staging_batch3/木渎金枫路架空入地10KV电缆工程电线杆拆除.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch3/木渎金枫路架空入地10KV电缆工程电线杆拆除#panel_000.topology.v1.json,ok,,12095,14841,22612,5594,10046,528,14963,18378,962,0.0196,0.8004,1.0,
_P3_staging_batch3/某10KV配网线路平面图#panel_000,_P3_staging_batch3/某10KV配网线路平面图,train,P3,_P3_staging_batch3,0,1,full,datas/qa_and_png/P3_oda_output/某10KV配网线路平面图.png,"177.8088,117.3562,259.6088,175.5562",outputs/normalized_geometry/_P3_staging_batch3/某10KV配网线路平面图.normalized.json,outputs/topology_graph/_P3_staging_batch3/某10KV配网线路平面图.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch3/某10KV配网线路平面图#panel_000.topology.v1.json,ok,,288,138,271,94,142,0,248,265,36,0.0377,0.2528,0.0502,
_P3_staging_batch3/某化工厂10KV供电系统全套电气图纸wm666.taobao.com#panel_000,_P3_staging_batch3/某化工厂10KV供电系统全套电气图纸wm666.taobao.com,train,P3,_P3_staging_batch3,0,1,full,datas/qa_and_png/P3_oda_output/某化工厂10KV供电系统全套电气图纸wm666.taobao.com.png,"-330889.2848,-344371.9932,358598.6735,205985.7762",outputs/normalized_geometry/_P3_staging_batch3/某化工厂10KV供电系统全套电气图纸wm666.taobao.com.normalized.json,outputs/topology_graph/_P3_staging_batch3/某化工厂10KV供电系统全套电气图纸wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch3/某化工厂10KV供电系统全套电气图纸wm666.taobao.com#panel_000.topology.v1.json,ok,,16255,12948,24213,8436,13092,209,23030,24066,2477,0.0312,0.0233,1.0,high_fragmentation
_P3_staging_batch3/某大型商场10KV高压一次结线图#panel_000,_P3_staging_batch3/某大型商场10KV高压一次结线图,train,P3,_P3_staging_batch3,0,1,full,datas/qa_and_png/P3_oda_output/某大型商场10KV高压一次结线图.png,"-159368.5768,-21118.5969,108278.6907,117301.0268",outputs/normalized_geometry/_P3_staging_batch3/某大型商场10KV高压一次结线图.normalized.json,outputs/topology_graph/_P3_staging_batch3/某大型商场10KV高压一次结线图.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch3/某大型商场10KV高压一次结线图#panel_000.topology.v1.json,ok,,10995,10348,15575,4745,7276,587,8695,12808,1091,0.018,0.0434,1.0,high_fragmentation
_P3_staging_batch3/某路路灯变系统图及接线图1#panel_000,_P3_staging_batch3/某路路灯变系统图及接线图1,train,P3,_P3_staging_batch3,0,1,full,datas/qa_and_png/P3_oda_output/某路路灯变系统图及接线图1.png,"-5597.8774,-14010.3754,22400.8835,226.4213",outputs/normalized_geometry/_P3_staging_batch3/某路路灯变系统图及接线图1.normalized.json,outputs/topology_graph/_P3_staging_batch3/某路路灯变系统图及接线图1.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch3/某路路灯变系统图及接线图1#panel_000.topology.v1.json,ok,,4572,2920,7217,3447,5275,160,4769,6656,308,0.0126,0.1914,1.0,
_P3_staging_batch3/某路路灯变系统图及接线图2#panel_000,_P3_staging_batch3/某路路灯变系统图及接线图2,train,P3,_P3_staging_batch3,0,1,full,datas/qa_and_png/P3_oda_output/某路路灯变系统图及接线图2.png,"-1995465.4052,-13674.6705,18786.1135,2073221.9994",outputs/normalized_geometry/_P3_staging_batch3/某路路灯变系统图及接线图2.normalized.json,outputs/topology_graph/_P3_staging_batch3/某路路灯变系统图及接线图2.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch3/某路路灯变系统图及接线图2#panel_000.topology.v1.json,ok,,3766,2277,5560,2454,3724,141,3832,5126,246,0.0168,0.1857,1.0,
_P3_staging_batch3/污水处理MCC配置接线图#panel_000,_P3_staging_batch3/污水处理MCC配置接线图,test,P3,_P3_staging_batch3,0,1,full,datas/qa_and_png/P3_oda_output/污水处理MCC配置接线图.png,"43.2667,-756.875,560.3693,232.9514",outputs/normalized_geometry/_P3_staging_batch3/污水处理MCC配置接线图.normalized.json,outputs/topology_graph/_P3_staging_batch3/污水处理MCC配置接线图.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch3/污水处理MCC配置接线图#panel_000.topology.v1.json,ok,,915,708,1585,490,885,2,1321,1503,190,0.0399,0.497,0.5584,
_P3_staging_batch3/泉州涂门街中段保护与改建电气设计#panel_000,_P3_staging_batch3/泉州涂门街中段保护与改建电气设计,train,P3,_P3_staging_batch3,0,1,full,datas/qa_and_png/P3_oda_output/泉州涂门街中段保护与改建电气设计.png,"-167137.9084,-23701.5677,456862.0916,672484.386",,,,error,,0,0,0,0,0,0,0,0,0,0.0,0.0,,error
_P3_staging_batch3/消防水泵出口电动阀电动机二次接线图(B066-500-2112)wm666.taobao.com#panel_000,_P3_staging_batch3/消防水泵出口电动阀电动机二次接线图(B066-500-2112)wm666.taobao.com,train,P3,_P3_staging_batch3,0,1,full,datas/qa_and_png/P3_oda_output/消防水泵出口电动阀电动机二次接线图(B066-500-2112)wm666.taobao.com.png,"-25.0,-344.0877,688.6905,371.4701",outputs/normalized_geometry/_P3_staging_batch3/消防水泵出口电动阀电动机二次接线图(B066-500-2112)wm666.taobao.com.normalized.json,outputs/topology_graph/_P3_staging_batch3/消防水泵出口电动阀电动机二次接线图(B066-500-2112)wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch3/消防水泵出口电动阀电动机二次接线图(B066-500-2112)wm666.taobao.com#panel_000.topology.v1.json,ok,,1267,884,1507,483,684,13,1367,1453,255,0.0633,0.1487,0.5053,high_fragmentation
_P3_staging_batch3/清白江断面图(景金线)wm666.taobao.com#panel_000,_P3_staging_batch3/清白江断面图(景金线)wm666.taobao.com,train,P3,_P3_staging_batch3,0,1,full,datas/qa_and_png/P3_oda_output/清白江断面图(景金线)wm666.taobao.com.png,"-25.0,-10.0,558.6841,400.0",outputs/normalized_geometry/_P3_staging_batch3/清白江断面图(景金线)wm666.taobao.com.normalized.json,outputs/topology_graph/_P3_staging_batch3/清白江断面图(景金线)wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch3/清白江断面图(景金线)wm666.taobao.com#panel_000.topology.v1.json,ok,,434,4176,4319,122,156,5,2933,2950,37,0.0098,0.3085,0.3566,
_P3_staging_batch3/清白江断面图(清景线)wm666.taobao.com#panel_000,_P3_staging_batch3/清白江断面图(清景线)wm666.taobao.com,train,P3,_P3_staging_batch3,0,1,full,datas/qa_and_png/P3_oda_output/清白江断面图(清景线)wm666.taobao.com.png,"-25.0,-10.0,558.6841,400.0",outputs/normalized_geometry/_P3_staging_batch3/清白江断面图(清景线)wm666.taobao.com.normalized.json,outputs/topology_graph/_P3_staging_batch3/清白江断面图(清景线)wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch3/清白江断面图(清景线)wm666.taobao.com#panel_000.topology.v1.json,ok,,439,4065,4205,123,151,4,2887,2898,36,0.01,0.3157,0.3566,
_P3_staging_batch3/灯饰城公共配电箱接线图#panel_000,_P3_staging_batch3/灯饰城公共配电箱接线图,train,P3,_P3_staging_batch3,0,1,full,datas/qa_and_png/P3_oda_output/灯饰城公共配电箱接线图.png,"-666485.964,-21936.0921,354276.0812,159601.9727",outputs/normalized_geometry/_P3_staging_batch3/灯饰城公共配电箱接线图.normalized.json,outputs/topology_graph/_P3_staging_batch3/灯饰城公共配电箱接线图.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch3/灯饰城公共配电箱接线图#panel_000.topology.v1.json,ok,,9730,4905,17402,6854,12890,118,13901,17038,390,0.0074,0.0656,1.0,high_fragmentation
