panel_id,parent_drawing_key,split,phase,batch,panel_index,panel_count,split_method,panel_png_path,panel_bbox_cad,parent_normalized_json_path,parent_topology_v0_json_path,topology_v1_panel_json_path,status,error,panel_entity_count,base_segment_count,split_segment_count,intersection_count,split_event_count,split_short_segments,v1_node_count,v1_edge_count,v1_net_count,v1_isolated_edge_ratio,v1_largest_net_edge_ratio,effective_endpoint_tolerance,quality_flags,severity,anomaly_type,suggested_action,model_review_label,model_confidence,model_needs_human_review,model_reason,model_visible_cues,topology_panel_v1_review_label,topology_panel_v1_review_comment,topology_panel_v1_reviewed,topology_panel_v1_accepted,topology_panel_v1_exclude_reason,topology_panel_v1_policy_decision,topology_panel_v1_policy_exclude_reason,v1_5_candidate_score,v1_5_candidate_bucket,v1_5_candidate_reasons,v1_5_target_task,agentic_annotation_status,agentic_phase,agentic_split,agentic_panel_png_path,agentic_topology_v1_panel_json_path,agentic_v1_5_candidate_score,agentic_v1_5_candidate_bucket,agentic_known_policy_decision,agentic_known_review_label,agentic_consensus_label,agentic_consensus_decision,agentic_consensus_confidence,agentic_agreement_count,agentic_agent_count,agentic_reason
_P2_staging/防爆式移动变电所 (gb4728_11_2.13-2)#panel_000,_P2_staging/防爆式移动变电所 (gb4728_11_2.13-2),train,P2,_P2_staging,0,1,full,datas/qa_and_png/P2_oda_output/防爆式移动变电所 (gb4728_11_2.13-2).png,"0.0,-233.6569,501.5983,0.0",outputs/normalized_geometry/_P2_staging/防爆式移动变电所 (gb4728_11_2.13-2).normalized.json,outputs/topology_graph/_P2_staging/防爆式移动变电所 (gb4728_11_2.13-2).topology.v0.json,outputs/topology_panel_v1/_P2_staging/防爆式移动变电所 (gb4728_11_2.13-2)#panel_000.topology.v1.json,ok,,5,1,1,0,0,0,2,1,1,1.0,1.0,0.2767,high_isolated_ratio;dominant_component,medium,high_isolated_ratio,Review endpoint merge tolerance or geometry fragmentation.,still_fragmented,0.85,True,"The panel has a 1.0 isolated edge ratio and minimal topology elements, so it is too fragmented to form a coherent usable topology panel.",v1 isolated edge ratio equals 1.0; Only 2 nodes and 1 edge present in the topology graph; Panel crop contains very few visible diagram elements,bad_geometry,,True,False,bad_geometry,badcase,bad_geometry,38,negative_control_badcase,status_ok;single_full_panel;one_panel;image_exists;graph_exists;positive_graph_counts;small_net_count;dominant_connected_component;quality_flags:high_isolated_ratio;dominant_component;known_badcase,clean_single_panel_topology,pending,P2,train,datas/qa_and_png/P2_oda_output/防爆式移动变电所 (gb4728_11_2.13-2).png,outputs/topology_panel_v1/_P2_staging/防爆式移动变电所 (gb4728_11_2.13-2)#panel_000.topology.v1.json,38,negative_control_badcase,badcase,bad_geometry,reject_bad_geometry,auto_reject,1.0,1,1,1/1 agents voted reject_bad_geometry
_P1_staging/主变进线柜原理图#panel_002,_P1_staging/主变进线柜原理图,train,P1,_P1_staging,2,4,image_components,outputs/panels/P1/P1_staging__主变进线柜原理图__panel_002.png,"835.6,62.469,906.1553,283.051",outputs/normalized_geometry/_P1_staging/主变进线柜原理图.normalized.json,outputs/topology_graph/_P1_staging/主变进线柜原理图.topology.v0.json,outputs/topology_panel_v1/_P1_staging/主变进线柜原理图#panel_002.topology.v1.json,ok,,192,52,368,180,316,0,240,368,1,0.0,1.0,0.1158,dominant_component,low,dominant_component,Spot-check whether the graph is over-connected.,not_topology_target,0.98,True,The panel is a tabular listing rather than a wiring/topology diagram target.,Content consists of tabular rows with symbols and numeric values; No wiring lines or topology graph connections are present,not_topology_target,model: The panel is a tabular listing rather than a wiring/topology diagram target.,True,False,not_topology_target,badcase,not_topology_target,34,negative_control_badcase,status_ok;image_exists;graph_exists;positive_graph_counts;moderate_graph_scale;small_net_count;low_isolated_edge_ratio;dominant_connected_component;quality_flags:dominant_component;known_badcase,clean_single_panel_topology,pending,P1,train,outputs/panels/P1/P1_staging__主变进线柜原理图__panel_002.png,outputs/topology_panel_v1/_P1_staging/主变进线柜原理图#panel_002.topology.v1.json,34,negative_control_badcase,badcase,not_topology_target,reject_not_topology,auto_reject,1.0,1,1,1/1 agents voted reject_not_topology
_P1_staging/主变进线柜原理图#panel_003,_P1_staging/主变进线柜原理图,train,P1,_P1_staging,3,4,image_components,outputs/panels/P1/P1_staging__主变进线柜原理图__panel_003.png,"755.3397,20.095,825.9921,277.1967",outputs/normalized_geometry/_P1_staging/主变进线柜原理图.normalized.json,outputs/topology_graph/_P1_staging/主变进线柜原理图.topology.v0.json,outputs/topology_panel_v1/_P1_staging/主变进线柜原理图#panel_003.topology.v1.json,ok,,247,74,469,223,395,0,320,469,1,0.0,1.0,0.1333,dominant_component,low,dominant_component,Spot-check whether the graph is over-connected.,not_topology_target,0.9,True,"The panel is a tabular terminal connection schedule, not a wiring/topology graph target.",Grid table structure with rows of terminal entry data; No visible wiring lines or topology graph elements present,not_topology_target,"model: The panel is a tabular terminal connection schedule, not a wiring/topology graph target.",True,False,not_topology_target,badcase,not_topology_target,34,negative_control_badcase,status_ok;image_exists;graph_exists;positive_graph_counts;moderate_graph_scale;small_net_count;low_isolated_edge_ratio;dominant_connected_component;quality_flags:dominant_component;known_badcase,clean_single_panel_topology,pending,P1,train,outputs/panels/P1/P1_staging__主变进线柜原理图__panel_003.png,outputs/topology_panel_v1/_P1_staging/主变进线柜原理图#panel_003.topology.v1.json,34,negative_control_badcase,badcase,not_topology_target,reject_not_topology,auto_reject,1.0,1,1,1/1 agents voted reject_not_topology
_P2_staging/商场10KV变电所接线图#panel_000,_P2_staging/商场10KV变电所接线图,train,P2,_P2_staging,0,1,full,datas/qa_and_png/P2_oda_output/商场10KV变电所接线图.png,"108151.2724,72381.3661,116160.925,76770.2475",outputs/normalized_geometry/_P2_staging/商场10KV变电所接线图.normalized.json,outputs/topology_graph/_P2_staging/商场10KV变电所接线图.topology.v0.json,outputs/topology_panel_v1/_P2_staging/商场10KV变电所接线图#panel_000.topology.v1.json,ok,,35104,25249,61955,23592,39006,546,42917,54751,4175,0.0193,0.0316,1.0,high_fragmentation,medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.,needs_panel_split,0.99,True,The input image contains dozens of independent separated diagram panels that must be split prior to individual topology graph processing.,"Multiple distinct framed diagrams arranged in rows separated by blank white space; Each separate panel has independent content including wiring diagrams, tables, and layout plans",bad_geometry,,True,False,bad_geometry,badcase,bad_geometry,34,negative_control_badcase,status_ok;single_full_panel;one_panel;image_exists;graph_exists;positive_graph_counts;low_isolated_edge_ratio;quality_flags:high_fragmentation;known_badcase,clean_single_panel_topology,pending,P2,train,datas/qa_and_png/P2_oda_output/商场10KV变电所接线图.png,outputs/topology_panel_v1/_P2_staging/商场10KV变电所接线图#panel_000.topology.v1.json,34,negative_control_badcase,badcase,bad_geometry,reject_multi_subfigure,auto_reject,1.0,1,1,1/1 agents voted reject_multi_subfigure
_P2_staging/地下变电所 (gb4728_11_2.14-1)#panel_000,_P2_staging/地下变电所 (gb4728_11_2.14-1),train,P2,_P2_staging,0,1,full,datas/qa_and_png/P2_oda_output/地下变电所 (gb4728_11_2.14-1).png,"496.0276,-233.9637,501.0276,-226.7002",outputs/normalized_geometry/_P2_staging/地下变电所 (gb4728_11_2.14-1).normalized.json,outputs/topology_graph/_P2_staging/地下变电所 (gb4728_11_2.14-1).topology.v0.json,outputs/topology_panel_v1/_P2_staging/地下变电所 (gb4728_11_2.14-1)#panel_000.topology.v1.json,ok,,4,3,3,0,0,0,6,3,3,1.0,0.3333,0.0044,high_isolated_ratio,medium,high_isolated_ratio,Review endpoint merge tolerance or geometry fragmentation.,still_fragmented,0.9,True,"All detected topology edges are fully isolated with no connected coherent network, so the panel is too fragmented for usable topology graph generation.","v1_isolated_edge_ratio is 1.0, no connected edge groups; Only disconnected line segments and a single unconnected circular shape are visible in the panel",bad_geometry,,True,False,bad_geometry,badcase,bad_geometry,34,negative_control_badcase,status_ok;single_full_panel;one_panel;image_exists;graph_exists;positive_graph_counts;small_net_count;quality_flags:high_isolated_ratio;known_badcase,clean_single_panel_topology,pending,P2,train,datas/qa_and_png/P2_oda_output/地下变电所 (gb4728_11_2.14-1).png,outputs/topology_panel_v1/_P2_staging/地下变电所 (gb4728_11_2.14-1)#panel_000.topology.v1.json,34,negative_control_badcase,badcase,bad_geometry,reject_bad_geometry,auto_reject,1.0,1,1,1/1 agents voted reject_bad_geometry
_P2_staging/地下变电所 (gb4728_11_2.14-2)#panel_000,_P2_staging/地下变电所 (gb4728_11_2.14-2),test,P2,_P2_staging,0,1,full,datas/qa_and_png/P2_oda_output/地下变电所 (gb4728_11_2.14-2).png,"0.0,-234.6246,500.8707,0.0",outputs/normalized_geometry/_P2_staging/地下变电所 (gb4728_11_2.14-2).normalized.json,outputs/topology_graph/_P2_staging/地下变电所 (gb4728_11_2.14-2).topology.v0.json,outputs/topology_panel_v1/_P2_staging/地下变电所 (gb4728_11_2.14-2)#panel_000.topology.v1.json,ok,,5,3,3,0,0,0,6,3,3,1.0,0.3333,0.2766,high_isolated_ratio,medium,high_isolated_ratio,Review endpoint merge tolerance or geometry fragmentation.,still_fragmented,0.9,True,"All edges in the topology graph are isolated, with no meaningful connected components, making the graph too fragmented for coherent use as a single panel.","v1_isolated_edge_ratio = 1.0, all edges are unconnected; v1_largest_net_edge_ratio = 0.3333, no significant connected nets; Zero intersection count between line segments",bad_geometry,,True,False,bad_geometry,badcase,bad_geometry,34,negative_control_badcase,status_ok;single_full_panel;one_panel;image_exists;graph_exists;positive_graph_counts;small_net_count;quality_flags:high_isolated_ratio;known_badcase,clean_single_panel_topology,pending,P2,test,datas/qa_and_png/P2_oda_output/地下变电所 (gb4728_11_2.14-2).png,outputs/topology_panel_v1/_P2_staging/地下变电所 (gb4728_11_2.14-2)#panel_000.topology.v1.json,34,negative_control_badcase,badcase,bad_geometry,reject_bad_geometry,auto_reject,1.0,1,1,1/1 agents voted reject_bad_geometry
_P2_staging/电站、变电所电气及设备12#panel_000,_P2_staging/电站、变电所电气及设备12,train,P2,_P2_staging,0,1,full,datas/qa_and_png/P2_oda_output/电站、变电所电气及设备12.png,"-228401.1875,-117832.5178,285963.105,288178.6804",outputs/normalized_geometry/_P2_staging/电站、变电所电气及设备12.normalized.json,outputs/topology_graph/_P2_staging/电站、变电所电气及设备12.topology.v0.json,outputs/topology_panel_v1/_P2_staging/电站、变电所电气及设备12#panel_000.topology.v1.json,ok,,100011,44669,86039,32345,45781,1401,59981,80880,2635,0.0119,0.1441,1.0,high_fragmentation,medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.,needs_panel_split,0.98,True,"The image contains multiple separate, independent CAD drawing panels that must be split into individual units before topology graph processing.","Multiple distinct, separated diagram panels are visible across the image; Each sub-panel has its own title block and unrelated independent content",bad_geometry,,True,False,bad_geometry,badcase,bad_geometry,34,negative_control_badcase,status_ok;single_full_panel;one_panel;image_exists;graph_exists;positive_graph_counts;low_isolated_edge_ratio;quality_flags:high_fragmentation;known_badcase,clean_single_panel_topology,pending,P2,train,datas/qa_and_png/P2_oda_output/电站、变电所电气及设备12.png,outputs/topology_panel_v1/_P2_staging/电站、变电所电气及设备12#panel_000.topology.v1.json,34,negative_control_badcase,badcase,bad_geometry,reject_multi_subfigure,auto_reject,1.0,1,1,1/1 agents voted reject_multi_subfigure
_P3_staging_batch1/保护接地 (gb4728_3_4-3)#panel_000,_P3_staging_batch1/保护接地 (gb4728_3_4-3),train,P3,_P3_staging_batch1,0,1,full,datas/qa_and_png/P3_oda_output/保护接地 (gb4728_3_4-3).png,"139.0282,201.5293,149.0934,216.0719",outputs/normalized_geometry/_P3_staging_batch1/保护接地 (gb4728_3_4-3).normalized.json,outputs/topology_graph/_P3_staging_batch1/保护接地 (gb4728_3_4-3).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch1/保护接地 (gb4728_3_4-3)#panel_000.topology.v1.json,ok,,5,4,5,1,1,0,8,5,3,0.4,0.6,0.0088,high_isolated_ratio,medium,high_isolated_ratio,Review endpoint merge tolerance or geometry fragmentation.,accept_v1,0.9,True,"Panel contains a single coherent standard protective earth electrical symbol; the high isolated edge ratio is inherent to the symbol design, so the v1 graph is usable as a baseline.","Only one complete standard protective earth symbol is present; Isolated lower horizontal line segments are part of the correct symbol design; No multiple panels, corruption, or incorrect topology connections are visible",bad_geometry,"model: Panel contains a single coherent standard protective earth electrical symbol; the high isolated edge ratio is inherent to the symbol design, so the v1 graph is usable as a baseline.",True,False,bad_geometry,badcase,bad_geometry,34,negative_control_badcase,status_ok;single_full_panel;one_panel;image_exists;graph_exists;positive_graph_counts;small_net_count;quality_flags:high_isolated_ratio;known_badcase,clean_single_panel_topology,pending,P3,train,datas/qa_and_png/P3_oda_output/保护接地 (gb4728_3_4-3).png,outputs/topology_panel_v1/_P3_staging_batch1/保护接地 (gb4728_3_4-3)#panel_000.topology.v1.json,34,negative_control_badcase,badcase,bad_geometry,reject_bad_geometry,auto_reject,0.99,1,1,1/1 agents voted reject_bad_geometry
_P3_staging_batch1/保护接地#panel_000,_P3_staging_batch1/保护接地,train,P3,_P3_staging_batch1,0,1,full,datas/qa_and_png/P3_oda_output/保护接地.png,"-13.1939,-33.1939,13.1939,0.0",outputs/normalized_geometry/_P3_staging_batch1/保护接地.normalized.json,outputs/topology_graph/_P3_staging_batch1/保护接地.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch1/保护接地#panel_000.topology.v1.json,ok,,6,5,6,1,1,0,10,6,4,0.5,0.5,0.0212,high_isolated_ratio,medium,high_isolated_ratio,Review endpoint merge tolerance or geometry fragmentation.,still_fragmented,0.9,True,High isolated edge ratio indicates the extracted topology graph has multiple disconnected components.,"v1_isolated_edge_ratio = 0.5, half of total edges are isolated; v1_largest_net_edge_ratio = 0.5, only half of edges belong to the largest connected net",bad_geometry,model: High isolated edge ratio indicates the extracted topology graph has multiple disconnected components.,True,False,bad_geometry,badcase,bad_geometry,34,negative_control_badcase,status_ok;single_full_panel;one_panel;image_exists;graph_exists;positive_graph_counts;small_net_count;quality_flags:high_isolated_ratio;known_badcase,clean_single_panel_topology,pending,P3,train,datas/qa_and_png/P3_oda_output/保护接地.png,outputs/topology_panel_v1/_P3_staging_batch1/保护接地#panel_000.topology.v1.json,34,negative_control_badcase,badcase,bad_geometry,reject_bad_geometry,auto_reject,0.99,1,1,1/1 agents voted reject_bad_geometry
_P3_staging_batch2/HK12-10温度元件电缆保护及连接图(断开式、汇线槽).#panel_000,_P3_staging_batch2/HK12-10温度元件电缆保护及连接图(断开式、汇线槽).,train,P3,_P3_staging_batch2,0,1,full,datas/qa_and_png/P3_oda_output/HK12-10温度元件电缆保护及连接图(断开式、汇线槽)..png,"131.6,79.6,341.7,376.7",outputs/normalized_geometry/_P3_staging_batch2/HK12-10温度元件电缆保护及连接图(断开式、汇线槽)..normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-10温度元件电缆保护及连接图(断开式、汇线槽)..topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch2/HK12-10温度元件电缆保护及连接图(断开式、汇线槽).#panel_000.topology.v1.json,ok,,134,46,50,2,4,0,64,48,20,0.3333,0.2292,0.1819,high_isolated_ratio,medium,high_isolated_ratio,Review endpoint merge tolerance or geometry fragmentation.,needs_panel_split,0.9,True,Full sheet panel contains multiple distinct visually independent regions that need splitting to isolate the actual topology wiring diagram from auxiliary content.,"Panel includes title block, note section, tag table, installation material list, and one small wiring diagram as separate regions; High isolated edge ratio attributed to extraneous lines from non-diagram table and border segments",bad_geometry,,True,False,bad_geometry,badcase,bad_geometry,34,negative_control_badcase,status_ok;single_full_panel;one_panel;image_exists;graph_exists;positive_graph_counts;small_net_count;quality_flags:high_isolated_ratio;known_badcase,clean_single_panel_topology,pending,P3,train,datas/qa_and_png/P3_oda_output/HK12-10温度元件电缆保护及连接图(断开式、汇线槽)..png,outputs/topology_panel_v1/_P3_staging_batch2/HK12-10温度元件电缆保护及连接图(断开式、汇线槽).#panel_000.topology.v1.json,34,negative_control_badcase,badcase,bad_geometry,reject_bad_geometry,auto_reject,1.0,1,1,1/1 agents voted reject_bad_geometry
_P3_staging_batch2/HK12-14调节阀电缆保护及连接图(断开式、汇线槽)(一)#panel_000,_P3_staging_batch2/HK12-14调节阀电缆保护及连接图(断开式、汇线槽)(一),train,P3,_P3_staging_batch2,0,1,full,datas/qa_and_png/P3_oda_output/HK12-14调节阀电缆保护及连接图(断开式、汇线槽)(一).png,"131.6,79.6,341.7,376.7",outputs/normalized_geometry/_P3_staging_batch2/HK12-14调节阀电缆保护及连接图(断开式、汇线槽)(一).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-14调节阀电缆保护及连接图(断开式、汇线槽)(一).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch2/HK12-14调节阀电缆保护及连接图(断开式、汇线槽)(一)#panel_000.topology.v1.json,ok,,134,36,40,2,4,0,55,40,19,0.4,0.275,0.1819,high_isolated_ratio,medium,high_isolated_ratio,Review endpoint merge tolerance or geometry fragmentation.,still_fragmented,0.85,True,"Extracted topology graph has a high isolated edge ratio and low largest net edge ratio, indicating it is too fragmented for a coherent single panel topology.","v1_isolated_edge_ratio = 0.4, well above typical acceptable thresholds; v1_largest_net_edge_ratio = 0.275, less than 30% of edges belong to the largest connected net",bad_geometry,,True,False,bad_geometry,badcase,bad_geometry,34,negative_control_badcase,status_ok;single_full_panel;one_panel;image_exists;graph_exists;positive_graph_counts;small_net_count;quality_flags:high_isolated_ratio;known_badcase,clean_single_panel_topology,pending,P3,train,datas/qa_and_png/P3_oda_output/HK12-14调节阀电缆保护及连接图(断开式、汇线槽)(一).png,outputs/topology_panel_v1/_P3_staging_batch2/HK12-14调节阀电缆保护及连接图(断开式、汇线槽)(一)#panel_000.topology.v1.json,34,negative_control_badcase,badcase,bad_geometry,reject_bad_geometry,auto_reject,0.95,1,1,1/1 agents voted reject_bad_geometry
_P3_staging_batch2/HK12-23调节阀铠装电缆保护及连接图(汇线槽)  (一)#panel_000,_P3_staging_batch2/HK12-23调节阀铠装电缆保护及连接图(汇线槽)  (一),val,P3,_P3_staging_batch2,0,1,full,datas/qa_and_png/P3_oda_output/HK12-23调节阀铠装电缆保护及连接图(汇线槽)  (一).png,"131.6,79.6,341.7,376.7",outputs/normalized_geometry/_P3_staging_batch2/HK12-23调节阀铠装电缆保护及连接图(汇线槽)  (一).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-23调节阀铠装电缆保护及连接图(汇线槽)  (一).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch2/HK12-23调节阀铠装电缆保护及连接图(汇线槽)  (一)#panel_000.topology.v1.json,ok,,142,36,40,2,4,0,55,40,19,0.4,0.275,0.1819,high_isolated_ratio,medium,high_isolated_ratio,Review endpoint merge tolerance or geometry fragmentation.,needs_panel_split,0.95,True,"The panel contains multiple visually independent regions including title block, notes, a single topology diagram, and two separate tables that need to be split into separate panels.",Top standard/title block region; Upper left explanatory notes section; Middle armored cable connection diagram; Upper right tag number table; Bottom installation material list table,bad_geometry,,True,False,bad_geometry,badcase,bad_geometry,34,negative_control_badcase,status_ok;single_full_panel;one_panel;image_exists;graph_exists;positive_graph_counts;small_net_count;quality_flags:high_isolated_ratio;known_badcase,clean_single_panel_topology,pending,P3,val,datas/qa_and_png/P3_oda_output/HK12-23调节阀铠装电缆保护及连接图(汇线槽)  (一).png,outputs/topology_panel_v1/_P3_staging_batch2/HK12-23调节阀铠装电缆保护及连接图(汇线槽)  (一)#panel_000.topology.v1.json,34,negative_control_badcase,badcase,bad_geometry,reject_bad_geometry,auto_reject,1.0,1,1,1/1 agents voted reject_bad_geometry
_P3_staging_batch2/HK12-39B二位式阀电缆保护及连接图(防爆密封接头、挠性管、压接式) (一)#panel_000,_P3_staging_batch2/HK12-39B二位式阀电缆保护及连接图(防爆密封接头、挠性管、压接式) (一),train,P3,_P3_staging_batch2,0,1,full,datas/qa_and_png/P3_oda_output/HK12-39B二位式阀电缆保护及连接图(防爆密封接头、挠性管、压接式) (一).png,"131.5,79.7,341.6,376.8",outputs/normalized_geometry/_P3_staging_batch2/HK12-39B二位式阀电缆保护及连接图(防爆密封接头、挠性管、压接式) (一).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-39B二位式阀电缆保护及连接图(防爆密封接头、挠性管、压接式) (一).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch2/HK12-39B二位式阀电缆保护及连接图(防爆密封接头、挠性管、压接式) (一)#panel_000.topology.v1.json,ok,,88,20,20,0,0,0,28,20,13,0.6,0.4,0.1819,high_isolated_ratio,medium,high_isolated_ratio,Review endpoint merge tolerance or geometry fragmentation.,not_topology_target,0.98,True,"The panel only contains title block, document metadata, and installation material table, with no wiring/topology graph content present.",Top region has document title and standard header blocks; Bottom region is installation material list table; Central drawing area is completely blank with no topology elements,bad_geometry,,True,False,bad_geometry,badcase,bad_geometry,34,negative_control_badcase,status_ok;single_full_panel;one_panel;image_exists;graph_exists;positive_graph_counts;small_net_count;quality_flags:high_isolated_ratio;known_badcase,clean_single_panel_topology,pending,P3,train,datas/qa_and_png/P3_oda_output/HK12-39B二位式阀电缆保护及连接图(防爆密封接头、挠性管、压接式) (一).png,outputs/topology_panel_v1/_P3_staging_batch2/HK12-39B二位式阀电缆保护及连接图(防爆密封接头、挠性管、压接式) (一)#panel_000.topology.v1.json,34,negative_control_badcase,badcase,bad_geometry,reject_bad_geometry,auto_reject,1.0,1,1,1/1 agents voted reject_bad_geometry
_P3_staging_batch2/HK12-52B二位式阀电缆保护及连接图(浇封式接头、挠性管、压接式)#panel_000,_P3_staging_batch2/HK12-52B二位式阀电缆保护及连接图(浇封式接头、挠性管、压接式),train,P3,_P3_staging_batch2,0,1,full,datas/qa_and_png/P3_oda_output/HK12-52B二位式阀电缆保护及连接图(浇封式接头、挠性管、压接式).png,"2.0,3.1,212.1,300.2",outputs/normalized_geometry/_P3_staging_batch2/HK12-52B二位式阀电缆保护及连接图(浇封式接头、挠性管、压接式).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-52B二位式阀电缆保护及连接图(浇封式接头、挠性管、压接式).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch2/HK12-52B二位式阀电缆保护及连接图(浇封式接头、挠性管、压接式)#panel_000.topology.v1.json,ok,,141,26,26,0,0,0,42,26,20,0.6923,0.2308,0.1819,high_isolated_ratio,medium,high_isolated_ratio,Review endpoint merge tolerance or geometry fragmentation.,not_topology_target,0.98,True,"The panel only contains document title block and installation material list table, no wiring/topology diagram content is present.",Top section is document title and metadata block; Bottom section is BOM/installation material table; Main central area is blank with no topology graph elements,bad_geometry,,True,False,bad_geometry,badcase,bad_geometry,34,negative_control_badcase,status_ok;single_full_panel;one_panel;image_exists;graph_exists;positive_graph_counts;small_net_count;quality_flags:high_isolated_ratio;known_badcase,clean_single_panel_topology,pending,P3,train,datas/qa_and_png/P3_oda_output/HK12-52B二位式阀电缆保护及连接图(浇封式接头、挠性管、压接式).png,outputs/topology_panel_v1/_P3_staging_batch2/HK12-52B二位式阀电缆保护及连接图(浇封式接头、挠性管、压接式)#panel_000.topology.v1.json,34,negative_control_badcase,badcase,bad_geometry,reject_bad_geometry,auto_reject,1.0,1,1,1/1 agents voted reject_bad_geometry
_P3_staging_batch2/HK12-64B二位式阀电缆保护及连接图(防水密封接头、挠性管、压接式) (一)#panel_000,_P3_staging_batch2/HK12-64B二位式阀电缆保护及连接图(防水密封接头、挠性管、压接式) (一),train,P3,_P3_staging_batch2,0,1,full,datas/qa_and_png/P3_oda_output/HK12-64B二位式阀电缆保护及连接图(防水密封接头、挠性管、压接式) (一).png,"131.5,79.7,341.6,376.8",outputs/normalized_geometry/_P3_staging_batch2/HK12-64B二位式阀电缆保护及连接图(防水密封接头、挠性管、压接式) (一).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-64B二位式阀电缆保护及连接图(防水密封接头、挠性管、压接式) (一).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch2/HK12-64B二位式阀电缆保护及连接图(防水密封接头、挠性管、压接式) (一)#panel_000.topology.v1.json,ok,,88,20,20,0,0,0,28,20,13,0.6,0.4,0.1819,high_isolated_ratio,medium,high_isolated_ratio,Review endpoint merge tolerance or geometry fragmentation.,not_topology_target,0.99,True,"The panel contains only drawing title blocks and an installation material list table, with no wiring/topology graph content present.","Upper area only has drawing title and metadata headers, no topology graphics; Lower section is a structured installation material bill of materials table",not_topology_target,"model: The panel contains only drawing title blocks and an installation material list table, with no wiring/topology graph content present.",True,False,not_topology_target,badcase,not_topology_target,34,negative_control_badcase,status_ok;single_full_panel;one_panel;image_exists;graph_exists;positive_graph_counts;small_net_count;quality_flags:high_isolated_ratio;known_badcase,clean_single_panel_topology,pending,P3,train,datas/qa_and_png/P3_oda_output/HK12-64B二位式阀电缆保护及连接图(防水密封接头、挠性管、压接式) (一).png,outputs/topology_panel_v1/_P3_staging_batch2/HK12-64B二位式阀电缆保护及连接图(防水密封接头、挠性管、压接式) (一)#panel_000.topology.v1.json,34,negative_control_badcase,badcase,not_topology_target,reject_not_topology,auto_reject,1.0,1,1,1/1 agents voted reject_not_topology
