panel_id,parent_drawing_key,split,phase,batch,panel_index,panel_count,split_method,panel_png_path,panel_bbox_cad,parent_normalized_json_path,parent_topology_v0_json_path,topology_v1_panel_json_path,status,error,panel_entity_count,base_segment_count,split_segment_count,intersection_count,split_event_count,split_short_segments,v1_node_count,v1_edge_count,v1_net_count,v1_isolated_edge_ratio,v1_largest_net_edge_ratio,effective_endpoint_tolerance,quality_flags,severity,anomaly_type,suggested_action,model_review_label,model_confidence,model_needs_human_review,model_reason,model_visible_cues,topology_panel_v1_review_label,topology_panel_v1_review_comment,topology_panel_v1_reviewed,topology_panel_v1_accepted,topology_panel_v1_exclude_reason,topology_panel_v1_policy_decision,topology_panel_v1_policy_exclude_reason
_P3_staging_batch3/02-10kV配电装置室平面布置图wm666.taobao.com#panel_003,_P3_staging_batch3/02-10kV配电装置室平面布置图wm666.taobao.com,train,P3,_P3_staging_batch3,3,4,image_components,outputs/panels/P3/P3_staging_batch3__02-10kV配电装置室平面布置图wm666.taobao.com__panel_003.png,"207254.5547,70965.3361,246270.6777,85915.2772",outputs/normalized_geometry/_P3_staging_batch3/02-10kV配电装置室平面布置图wm666.taobao.com.normalized.json,outputs/topology_graph/_P3_staging_batch3/02-10kV配电装置室平面布置图wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch3/02-10kV配电装置室平面布置图wm666.taobao.com#panel_003.topology.v1.json,ok,,611,509,1441,609,962,0,950,1437,2,0.0,0.9972,1.0,dominant_component,low,dominant_component,Spot-check whether the graph is over-connected.,not_topology_target,0.98,True,"The panel is a spatial layout plan of a 10kV power distribution equipment room, not a wiring or circuit topology graph target.","Panel title explicitly marks it as 10kV distribution equipment room layout plan; Contains architectural walls, dimension annotations, and equipment placement layout rather than circuit connection topology",not_topology_target,"model: The panel is a spatial layout plan of a 10kV power distribution equipment room, not a wiring or circuit topology graph target.",True,False,not_topology_target,badcase,not_topology_target
_P1_staging/QA-D301-10(110kV南雄线开关机构箱端子排图(3AP1-FG))#panel_000,_P1_staging/QA-D301-10(110kV南雄线开关机构箱端子排图(3AP1-FG)),test,P1,_P1_staging,0,1,full,datas/qa_and_png/P1_oda_output/QA-D301-10(110kV南雄线开关机构箱端子排图(3AP1-FG)).png,"-453.8126,-315.0313,505.6615,511.9345",outputs/normalized_geometry/_P1_staging/QA-D301-10(110kV南雄线开关机构箱端子排图(3AP1-FG)).normalized.json,outputs/topology_graph/_P1_staging/QA-D301-10(110kV南雄线开关机构箱端子排图(3AP1-FG)).topology.v0.json,outputs/topology_panel_v1/_P1_staging/QA-D301-10(110kV南雄线开关机构箱端子排图(3AP1-FG))#panel_000.topology.v1.json,ok,,718,249,1168,628,929,0,731,1165,1,0.0,1.0,0.6333,dominant_component,low,dominant_component,Spot-check whether the graph is over-connected.,accept_v1,0.9,False,"Single coherent terminal block wiring topology diagram with no structural defects, suitable as v1 baseline.",Unified single drawing panel with matching title block for the terminal diagram; All wiring connections form one coherent net with no independent sub-diagrams; Terminal symbols and interconnections are clearly visible and valid,accept_v1,"model: Single coherent terminal block wiring topology diagram with no structural defects, suitable as v1 baseline.",True,True,,baseline_accept,
_P1_staging/QA-D302-10(110kV澜河线开关机构箱端子排图(3AP1-FG))#panel_000,_P1_staging/QA-D302-10(110kV澜河线开关机构箱端子排图(3AP1-FG)),train,P1,_P1_staging,0,1,full,datas/qa_and_png/P1_oda_output/QA-D302-10(110kV澜河线开关机构箱端子排图(3AP1-FG)).png,"-453.8126,-315.0313,505.6615,511.9345",outputs/normalized_geometry/_P1_staging/QA-D302-10(110kV澜河线开关机构箱端子排图(3AP1-FG)).normalized.json,outputs/topology_graph/_P1_staging/QA-D302-10(110kV澜河线开关机构箱端子排图(3AP1-FG)).topology.v0.json,outputs/topology_panel_v1/_P1_staging/QA-D302-10(110kV澜河线开关机构箱端子排图(3AP1-FG))#panel_000.topology.v1.json,ok,,718,249,1168,628,929,0,731,1165,1,0.0,1.0,0.6333,dominant_component,low,dominant_component,Spot-check whether the graph is over-connected.,accept_v1,0.9,False,"The panel contains a single coherent terminal block wiring topology diagram, v1 graph metrics show a fully connected valid topology suitable as baseline.",Single title block present confirming one independent diagram; Wiring connections between upper and lower terminal blocks form a single coherent topology,accept_v1,"model: The panel contains a single coherent terminal block wiring topology diagram, v1 graph metrics show a fully connected valid topology suitable as baseline.",True,True,,baseline_accept,
_P1_staging/QA-D201-16(#1主变110kV侧开关机构箱端子排图(3AP1-FG))#panel_000,_P1_staging/QA-D201-16(#1主变110kV侧开关机构箱端子排图(3AP1-FG)),test,P1,_P1_staging,0,1,full,datas/qa_and_png/P1_oda_output/QA-D201-16(#1主变110kV侧开关机构箱端子排图(3AP1-FG)).png,"-25.0,-286.2079,986.8476,540.758",outputs/normalized_geometry/_P1_staging/QA-D201-16(#1主变110kV侧开关机构箱端子排图(3AP1-FG)).normalized.json,outputs/topology_graph/_P1_staging/QA-D201-16(#1主变110kV侧开关机构箱端子排图(3AP1-FG)).topology.v0.json,outputs/topology_panel_v1/_P1_staging/QA-D201-16(#1主变110kV侧开关机构箱端子排图(3AP1-FG))#panel_000.topology.v1.json,ok,,716,248,1165,625,927,0,730,1162,1,0.0,1.0,0.6534,dominant_component,low,dominant_component,Spot-check whether the graph is over-connected.,accept_v1,0.9,True,"Single coherent terminal block wiring topology panel, no obvious segmentation errors, suitable as a v1 baseline.","Only one title block present, no independent separated sub-diagrams; All terminal blocks, wiring lines and annotations belong to the same 110kV switch mechanism box terminal topology target",accept_v1,"model: Single coherent terminal block wiring topology panel, no obvious segmentation errors, suitable as a v1 baseline.",True,True,,baseline_accept,
_P3_staging_batch1/QA-D401-06(10kV开关柜柜顶小母线布置图)#panel_000,_P3_staging_batch1/QA-D401-06(10kV开关柜柜顶小母线布置图),train,P3,_P3_staging_batch1,0,1,full,datas/qa_and_png/P3_oda_output/QA-D401-06(10kV开关柜柜顶小母线布置图).png,"-25.0,-286.2079,986.8476,540.758",outputs/normalized_geometry/_P3_staging_batch1/QA-D401-06(10kV开关柜柜顶小母线布置图).normalized.json,outputs/topology_graph/_P3_staging_batch1/QA-D401-06(10kV开关柜柜顶小母线布置图).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch1/QA-D401-06(10kV开关柜柜顶小母线布置图)#panel_000.topology.v1.json,ok,,319,170,1111,612,1088,0,684,1108,2,0.0,0.9964,0.6534,dominant_component,low,dominant_component,Spot-check whether the graph is over-connected.,accept_v1,0.9,False,"Panel contains a single coherent 10kV switchgear cabinet top small bus arrangement topology diagram, valid as a v1 baseline.",No independent separate sub-panels or split diagrams present in the crop; Largest net edge ratio of 0.9964 confirms almost all topology edges belong to a single connected system,accept_v1,"model: Panel contains a single coherent 10kV switchgear cabinet top small bus arrangement topology diagram, valid as a v1 baseline.",True,True,,baseline_accept,
_P3_staging_batch1/06(背面通讯接线图)#panel_000,_P3_staging_batch1/06(背面通讯接线图),train,P3,_P3_staging_batch1,0,1,full,datas/qa_and_png/P3_oda_output/06(背面通讯接线图).png,"35.8945,7.7001,416.5994,274.0976",outputs/normalized_geometry/_P3_staging_batch1/06(背面通讯接线图).normalized.json,outputs/topology_graph/_P3_staging_batch1/06(背面通讯接线图).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch1/06(背面通讯接线图)#panel_000.topology.v1.json,ok,,450,262,990,474,728,0,630,990,1,0.0,1.0,0.2323,dominant_component,low,dominant_component,Spot-check whether the graph is over-connected.,over_connected,0.85,True,"Extracted topology incorrectly merges all wiring into a single net, likely caused by misclassifying visual line crossings as valid electrical connections.","v1_net_count is 1 with 100% of edges assigned to the single largest net; 474 line intersections are present in the diagram, most are not valid connections; Multiple distinct signal wire pairs exist that should be separate topology nets",over_connected,"model: Extracted topology incorrectly merges all wiring into a single net, likely caused by misclassifying visual line crossings as valid electrical connections.",True,False,over_connected,improvement_target,over_connected
_P1_staging/主变压器35kV侧断路器在PWFXH-1111上的端子排(B066-500-1215)wm666.taobao.com#panel_002,_P1_staging/主变压器35kV侧断路器在PWFXH-1111上的端子排(B066-500-1215)wm666.taobao.com,train,P1,_P1_staging,2,3,image_components,outputs/panels/P1/P1_staging__主变压器35kV侧断路器在PWFXH-1111上的端子排(B066-500-1215)wm666.taobao.com__panel_002.png,"-0.0,-269.245,413.6399,-67.4228",outputs/normalized_geometry/_P1_staging/主变压器35kV侧断路器在PWFXH-1111上的端子排(B066-500-1215)wm666.taobao.com.normalized.json,outputs/topology_graph/_P1_staging/主变压器35kV侧断路器在PWFXH-1111上的端子排(B066-500-1215)wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1/_P1_staging/主变压器35kV侧断路器在PWFXH-1111上的端子排(B066-500-1215)wm666.taobao.com#panel_002.topology.v1.json,ok,,400,186,955,531,790,0,561,953,1,0.0,1.0,0.2301,dominant_component,low,dominant_component,Spot-check whether the graph is over-connected.,accept_v1,0.9,False,"The panel contains a single coherent terminal block wiring topology diagram, with v1 graph metrics confirming a single fully connected net with no isolated edges.","Single cohesive wiring diagram region; Only one title block present, no independent subdiagrams; Clear readable terminal and wiring geometry",accept_v1,"model: The panel contains a single coherent terminal block wiring topology diagram, with v1 graph metrics confirming a single fully connected net with no isolated edges.",True,True,,baseline_accept,
_P3_staging_batch1/09(通信回路背面接线图)#panel_000,_P3_staging_batch1/09(通信回路背面接线图),train,P3,_P3_staging_batch1,0,1,full,datas/qa_and_png/P3_oda_output/09(通信回路背面接线图).png,"-479.8823,-147.4596,958.4695,487.3546",outputs/normalized_geometry/_P3_staging_batch1/09(通信回路背面接线图).normalized.json,outputs/topology_graph/_P3_staging_batch1/09(通信回路背面接线图).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch1/09(通信回路背面接线图)#panel_000.topology.v1.json,ok,,470,230,940,430,710,0,594,940,1,0.0,1.0,0.7861,dominant_component,low,dominant_component,Spot-check whether the graph is over-connected.,accept_v1,0.9,False,"The panel contains a single coherent communication circuit wiring diagram, with a single connected net matching expected bus topology for this type of circuit, no visible corruption or split required.",Single enclosed diagram with one title block; All wiring and components belong to one unified communication circuit; No independent separate sub-diagrams present,accept_v1,"model: The panel contains a single coherent communication circuit wiring diagram, with a single connected net matching expected bus topology for this type of circuit, no visible corruption or split required.",True,True,,baseline_accept,
_P3_staging_batch3/#2备用分支在微机保护柜上的端子排(B066-500-0911)wm666.taobao.com#panel_000,_P3_staging_batch3/#2备用分支在微机保护柜上的端子排(B066-500-0911)wm666.taobao.com,train,P3,_P3_staging_batch3,0,1,full,datas/qa_and_png/P3_oda_output/#2备用分支在微机保护柜上的端子排(B066-500-0911)wm666.taobao.com.png,"-25.0,-10.0,374.7676,211.2336",outputs/normalized_geometry/_P3_staging_batch3/#2备用分支在微机保护柜上的端子排(B066-500-0911)wm666.taobao.com.normalized.json,outputs/topology_graph/_P3_staging_batch3/#2备用分支在微机保护柜上的端子排(B066-500-0911)wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch3/#2备用分支在微机保护柜上的端子排(B066-500-0911)wm666.taobao.com#panel_000.topology.v1.json,ok,,423,218,878,471,689,0,520,878,1,0.0,1.0,0.2285,dominant_component,low,dominant_component,Spot-check whether the graph is over-connected.,accept_v1,0.9,True,"The panel contains a single coherent terminal wiring topology target for #2备用分支, with no separate independent subfigures, and v1 graph metadata shows a single fully connected net as expected for this diagram type.","Single unified title block present, no visually independent subdiagrams; All wiring connections map to the same terminal block set for #2备用分支; v1 metadata shows 100% of edges belong to one net with 0 isolated edges",accept_v1,"model: The panel contains a single coherent terminal wiring topology target for #2备用分支, with no separate independent subfigures, and v1 graph metadata shows a single fully connected net as expected for this diagram type.",True,True,,baseline_accept,
_P3_staging_batch1/07(通信回路背面接线图 )#panel_000,_P3_staging_batch1/07(通信回路背面接线图 ),train,P3,_P3_staging_batch1,0,1,full,datas/qa_and_png/P3_oda_output/07(通信回路背面接线图 ).png,"-221.5213,-24.626,408.8729,263.1379",outputs/normalized_geometry/_P3_staging_batch1/07(通信回路背面接线图 ).normalized.json,outputs/topology_graph/_P3_staging_batch1/07(通信回路背面接线图 ).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch1/07(通信回路背面接线图 )#panel_000.topology.v1.json,ok,,344,205,795,356,590,0,506,795,1,0.0,1.0,0.3465,dominant_component,low,dominant_component,Spot-check whether the graph is over-connected.,accept_v1,0.9,True,"The panel contains a single coherent communication circuit wiring topology with a fully connected single net, no independent subfigures, so the v1 graph is likely usable as a baseline.","Single unified wiring diagram with no separated panels/subfigures; All components (CPU modules, terminal blocks, wiring) form one connected topology; No visible image corruption or fragmented regions",accept_v1,"model: The panel contains a single coherent communication circuit wiring topology with a fully connected single net, no independent subfigures, so the v1 graph is likely usable as a baseline.",True,True,,baseline_accept,
_P3_staging_batch1/07(通信回路背面接线图)#panel_000,_P3_staging_batch1/07(通信回路背面接线图),train,P3,_P3_staging_batch1,0,1,full,datas/qa_and_png/P3_oda_output/07(通信回路背面接线图).png,"-0.5,-0.5,628.8731,263.9659",outputs/normalized_geometry/_P3_staging_batch1/07(通信回路背面接线图).normalized.json,outputs/topology_graph/_P3_staging_batch1/07(通信回路背面接线图).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch1/07(通信回路背面接线图)#panel_000.topology.v1.json,ok,,338,196,762,344,566,0,485,762,1,0.0,1.0,0.3413,dominant_component,low,dominant_component,Spot-check whether the graph is over-connected.,accept_v1,0.9,False,"The panel contains a single coherent communication circuit wiring topology, with v1 metrics confirming a single fully connected net, suitable as a v1 baseline.","Only one independent wiring diagram present, no multiple separate sub-panels; v1 metadata shows 100% of edges belong to a single connected net, no fragmentation; No visible geometry corruption or non-topology content dominating the panel",accept_v1,"model: The panel contains a single coherent communication circuit wiring topology, with v1 metrics confirming a single fully connected net, suitable as a v1 baseline.",True,True,,baseline_accept,
_P3_staging_batch3/1FWK柜左侧端子排电缆接线图(B066-500-2409)wm666.taobao.com#panel_000,_P3_staging_batch3/1FWK柜左侧端子排电缆接线图(B066-500-2409)wm666.taobao.com,train,P3,_P3_staging_batch3,0,1,full,datas/qa_and_png/P3_oda_output/1FWK柜左侧端子排电缆接线图(B066-500-2409)wm666.taobao.com.png,"-25.0,-10.0,400.2074,229.5336",outputs/normalized_geometry/_P3_staging_batch3/1FWK柜左侧端子排电缆接线图(B066-500-2409)wm666.taobao.com.normalized.json,outputs/topology_graph/_P3_staging_batch3/1FWK柜左侧端子排电缆接线图(B066-500-2409)wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch3/1FWK柜左侧端子排电缆接线图(B066-500-2409)wm666.taobao.com#panel_000.topology.v1.json,ok,,337,142,704,368,565,0,421,701,1,0.0,1.0,0.244,dominant_component,low,dominant_component,Spot-check whether the graph is over-connected.,accept_v1,0.9,True,"Panel contains a single coherent terminal block wiring topology diagram, v1 graph metrics indicate a single fully connected net with no isolated edges.",Only one independent wiring diagram panel is present; Single associated title block for the 1FWK cabinet terminal wiring diagram; All connections belong to the same terminal block assembly,accept_v1,"model: Panel contains a single coherent terminal block wiring topology diagram, v1 graph metrics indicate a single fully connected net with no isolated edges.",True,True,,baseline_accept,
_P3_staging_batch3/2FWK柜左侧端子排电缆接线图(B066-500-2411)wm666.taobao.com#panel_000,_P3_staging_batch3/2FWK柜左侧端子排电缆接线图(B066-500-2411)wm666.taobao.com,train,P3,_P3_staging_batch3,0,1,full,datas/qa_and_png/P3_oda_output/2FWK柜左侧端子排电缆接线图(B066-500-2411)wm666.taobao.com.png,"-25.0,-10.0,400.2074,218.79",outputs/normalized_geometry/_P3_staging_batch3/2FWK柜左侧端子排电缆接线图(B066-500-2411)wm666.taobao.com.normalized.json,outputs/topology_graph/_P3_staging_batch3/2FWK柜左侧端子排电缆接线图(B066-500-2411)wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch3/2FWK柜左侧端子排电缆接线图(B066-500-2411)wm666.taobao.com#panel_000.topology.v1.json,ok,,330,134,659,349,528,0,392,657,1,0.0,1.0,0.2414,dominant_component,low,dominant_component,Spot-check whether the graph is over-connected.,accept_v1,0.9,True,"Single coherent terminal cable wiring topology diagram, v1 graph is fully connected with no isolated edges, no obvious segmentation errors.","One unified terminal wiring diagram without separate independent subpanels; All wiring edges connect source device labels to terminal block components, no visible corruption",accept_v1,"model: Single coherent terminal cable wiring topology diagram, v1 graph is fully connected with no isolated edges, no obvious segmentation errors.",True,True,,baseline_accept,
_P3_staging_batch4/发电机保护屏端子图#panel_003,_P3_staging_batch4/发电机保护屏端子图,train,P3,_P3_staging_batch4,3,7,image_components,outputs/panels/P3/P3_staging_batch4__发电机保护屏端子图__panel_003.png,"324.5404,-640.7378,472.6497,-390.7505",outputs/normalized_geometry/_P3_staging_batch4/发电机保护屏端子图.normalized.json,outputs/topology_graph/_P3_staging_batch4/发电机保护屏端子图.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch4/发电机保护屏端子图#panel_003.topology.v1.json,ok,,202,98,619,330,521,0,385,619,3,0.0032,0.9968,0.1453,dominant_component,low,dominant_component,Spot-check whether the graph is over-connected.,accept_v1,0.9,True,"The panel is a single coherent terminal wiring topology, v1 graph metrics show a dominant nearly complete net with minimal isolated edges, suitable as baseline.","Single unified terminal wiring diagram with no separate independent subpanels; v1 largest net edge ratio is 0.9968, almost all connections belong to one coherent topology",accept_v1,"model: The panel is a single coherent terminal wiring topology, v1 graph metrics show a dominant nearly complete net with minimal isolated edges, suitable as baseline.",True,True,,baseline_accept,
_P1_staging/主变压器35kV侧断路器在PWFXH-1111上的端子排(B066-500-1215)wm666.taobao.com#panel_000,_P1_staging/主变压器35kV侧断路器在PWFXH-1111上的端子排(B066-500-1215)wm666.taobao.com,train,P1,_P1_staging,0,3,image_components,outputs/panels/P1/P1_staging__主变压器35kV侧断路器在PWFXH-1111上的端子排(B066-500-1215)wm666.taobao.com__panel_000.png,"-0.0,-42.36,608.9648,159.4622",outputs/normalized_geometry/_P1_staging/主变压器35kV侧断路器在PWFXH-1111上的端子排(B066-500-1215)wm666.taobao.com.normalized.json,outputs/topology_graph/_P1_staging/主变压器35kV侧断路器在PWFXH-1111上的端子排(B066-500-1215)wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1/_P1_staging/主变压器35kV侧断路器在PWFXH-1111上的端子排(B066-500-1215)wm666.taobao.com#panel_000.topology.v1.json,ok,,347,128,592,291,472,0,399,590,1,0.0,1.0,0.3208,dominant_component,low,dominant_component,Spot-check whether the graph is over-connected.,over_connected,0.9,True,"Topology graph incorrectly merged all distinct wiring circuits into a single net, likely by connecting non-electrical visual crossings between wiring and background grid lines.",Multiple separate discrete wiring circuits are visible in the diagram; v1_net_count is 1 despite multiple independent circuits present; v1_largest_net_edge_ratio is 1.0 indicating all edges are incorrectly grouped as one connected net; High intersection count (291) likely from background grid lines crossing wiring paths,over_connected,"model: Topology graph incorrectly merged all distinct wiring circuits into a single net, likely by connecting non-electrical visual crossings between wiring and background grid lines.",True,False,over_connected,improvement_target,over_connected
_P2_staging/35kV并联电抗器在监控柜上的端子排(B066-500-1904)wm666.taobao.com#panel_000,_P2_staging/35kV并联电抗器在监控柜上的端子排(B066-500-1904)wm666.taobao.com,val,P2,_P2_staging,0,1,full,datas/qa_and_png/P2_oda_output/35kV并联电抗器在监控柜上的端子排(B066-500-1904)wm666.taobao.com.png,"15.4075,-2.8085,373.2351,230.7946",outputs/normalized_geometry/_P2_staging/35kV并联电抗器在监控柜上的端子排(B066-500-1904)wm666.taobao.com.normalized.json,outputs/topology_graph/_P2_staging/35kV并联电抗器在监控柜上的端子排(B066-500-1904)wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1/_P2_staging/35kV并联电抗器在监控柜上的端子排(B066-500-1904)wm666.taobao.com#panel_000.topology.v1.json,ok,,287,121,541,308,432,0,315,541,1,0.0,1.0,0.2137,dominant_component,low,dominant_component,Spot-check whether the graph is over-connected.,accept_v1,0.92,False,"The panel contains a single coherent terminal wiring topology diagram for 35kV parallel reactor, v1 graph is fully connected with no isolated edges, usable as baseline.","Single unified terminal block wiring diagram, no independent subfigures; v1 graph has 1 full connected net with 0 isolated edge ratio; No visible geometry corruption or unrelated non-topology content",accept_v1,"model: The panel contains a single coherent terminal wiring topology diagram for 35kV parallel reactor, v1 graph is fully connected with no isolated edges, usable as baseline.",True,True,,baseline_accept,
_P1_staging/主变进线柜原理图#panel_003,_P1_staging/主变进线柜原理图,train,P1,_P1_staging,3,4,image_components,outputs/panels/P1/P1_staging__主变进线柜原理图__panel_003.png,"755.3397,20.095,825.9921,277.1967",outputs/normalized_geometry/_P1_staging/主变进线柜原理图.normalized.json,outputs/topology_graph/_P1_staging/主变进线柜原理图.topology.v0.json,outputs/topology_panel_v1/_P1_staging/主变进线柜原理图#panel_003.topology.v1.json,ok,,247,74,469,223,395,0,320,469,1,0.0,1.0,0.1333,dominant_component,low,dominant_component,Spot-check whether the graph is over-connected.,not_topology_target,0.9,True,"The panel is a tabular terminal connection schedule, not a wiring/topology graph target.",Grid table structure with rows of terminal entry data; No visible wiring lines or topology graph elements present,not_topology_target,"model: The panel is a tabular terminal connection schedule, not a wiring/topology graph target.",True,False,not_topology_target,badcase,not_topology_target
_P1_staging/主变进线柜原理图#panel_002,_P1_staging/主变进线柜原理图,train,P1,_P1_staging,2,4,image_components,outputs/panels/P1/P1_staging__主变进线柜原理图__panel_002.png,"835.6,62.469,906.1553,283.051",outputs/normalized_geometry/_P1_staging/主变进线柜原理图.normalized.json,outputs/topology_graph/_P1_staging/主变进线柜原理图.topology.v0.json,outputs/topology_panel_v1/_P1_staging/主变进线柜原理图#panel_002.topology.v1.json,ok,,192,52,368,180,316,0,240,368,1,0.0,1.0,0.1158,dominant_component,low,dominant_component,Spot-check whether the graph is over-connected.,not_topology_target,0.98,True,The panel is a tabular listing rather than a wiring/topology diagram target.,Content consists of tabular rows with symbols and numeric values; No wiring lines or topology graph connections are present,not_topology_target,model: The panel is a tabular listing rather than a wiring/topology diagram target.,True,False,not_topology_target,badcase,not_topology_target
_P3_staging_batch1/QA-D601-03(10kV#1(#2)站变柜端子排图)#panel_000,_P3_staging_batch1/QA-D601-03(10kV#1(#2)站变柜端子排图),train,P3,_P3_staging_batch1,0,1,full,datas/qa_and_png/P3_oda_output/QA-D601-03(10kV#1(#2)站变柜端子排图).png,"0.0,-0.0,400.1104,284.8076",outputs/normalized_geometry/_P3_staging_batch1/QA-D601-03(10kV#1(#2)站变柜端子排图).normalized.json,outputs/topology_graph/_P3_staging_batch1/QA-D601-03(10kV#1(#2)站变柜端子排图).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch1/QA-D601-03(10kV#1(#2)站变柜端子排图)#panel_000.topology.v1.json,ok,,189,67,337,184,270,0,204,337,2,0.003,0.997,0.2456,dominant_component,low,dominant_component,Spot-check whether the graph is over-connected.,accept_v1,0.9,False,"Single coherent 10kV station transformer cabinet terminal wiring topology diagram, no obvious defects, v1 graph metrics show nearly fully connected topology suitable as baseline.","Only one independent wiring diagram panel present; Standard CAD title block is part of the single panel, no split required; 99.7% of v1 edges belong to a single connected net, minimal fragmentation",accept_v1,"model: Single coherent 10kV station transformer cabinet terminal wiring topology diagram, no obvious defects, v1 graph metrics show nearly fully connected topology suitable as baseline.",True,True,,baseline_accept,
_P3_staging_batch4/发电机保护屏端子图#panel_004,_P3_staging_batch4/发电机保护屏端子图,train,P3,_P3_staging_batch4,4,7,image_components,outputs/panels/P3/P3_staging_batch4__发电机保护屏端子图__panel_004.png,"-124.9811,-544.9556,12.5728,-401.7589",outputs/normalized_geometry/_P3_staging_batch4/发电机保护屏端子图.normalized.json,outputs/topology_graph/_P3_staging_batch4/发电机保护屏端子图.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch4/发电机保护屏端子图#panel_004.topology.v1.json,ok,,135,58,329,173,271,0,214,329,1,0.0,1.0,0.0993,dominant_component,low,dominant_component,Spot-check whether the graph is over-connected.,needs_terminal_anchor,0.9,True,The generator terminal wiring diagram is a valid topology target but requires explicit terminal/symbol anchors for semantic correctness of the graph.,"Single coherent generator protection terminal diagram panel; Contains numbered terminal entries, signal labels, and connection lines to external equipment panels; No fragmented or multiple independent subdiagrams present",needs_terminal_anchor,model: The generator terminal wiring diagram is a valid topology target but requires explicit terminal/symbol anchors for semantic correctness of the graph.,True,False,needs_terminal_anchor,improvement_target,needs_terminal_anchor
_P3_staging_batch4/电机保护原理图#panel_000,_P3_staging_batch4/电机保护原理图,val,P3,_P3_staging_batch4,0,1,full,datas/qa_and_png/P3_oda_output/电机保护原理图.png,"-3487.0056,40.812,521.948,660.6019",outputs/normalized_geometry/_P3_staging_batch4/电机保护原理图.normalized.json,outputs/topology_graph/_P3_staging_batch4/电机保护原理图.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch4/电机保护原理图#panel_000.topology.v1.json,ok,,131,62,246,152,187,0,124,236,1,0.0,1.0,1.0,dominant_component,low,dominant_component,Spot-check whether the graph is over-connected.,bad_geometry,0.9,True,"The panel is almost entirely blank with only a tiny unreadable fragment of a sheet border visible, no usable topology content is present.","Majority of the panel area is empty white space; Only a minuscule faint sheet outline exists, no visible wiring or schematic elements",bad_geometry,"model: The panel is almost entirely blank with only a tiny unreadable fragment of a sheet border visible, no usable topology content is present.",True,False,bad_geometry,badcase,bad_geometry
_P3_staging_batch1/1(监控系统及继电保护图纸目录)#panel_000,_P3_staging_batch1/1(监控系统及继电保护图纸目录),train,P3,_P3_staging_batch1,0,1,full,datas/qa_and_png/P3_oda_output/1(监控系统及继电保护图纸目录).png,"-1208.4088,2.0,393.2299,742.394",outputs/normalized_geometry/_P3_staging_batch1/1(监控系统及继电保护图纸目录).normalized.json,outputs/topology_graph/_P3_staging_batch1/1(监控系统及继电保护图纸目录).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch1/1(监控系统及继电保护图纸目录)#panel_000.topology.v1.json,ok,,78,28,224,128,208,0,120,224,1,0.0,1.0,0.8822,dominant_component,low,dominant_component,Spot-check whether the graph is over-connected.,not_topology_target,1.0,True,"The panel is a drawing catalog table, not a wiring/topology graph target.",Panel title explicitly states it is a monitoring system and relay protection drawing directory; Content is a table listing drawing numbers and device details with no topology wiring lines present,not_topology_target,"model: The panel is a drawing catalog table, not a wiring/topology graph target.",True,False,not_topology_target,badcase,not_topology_target
_P3_staging_batch1/11(RCS-9661B背面接线图(四))#panel_001,_P3_staging_batch1/11(RCS-9661B背面接线图(四)),val,P3,_P3_staging_batch1,1,3,image_components,outputs/panels/P3/P3_staging_batch1__11(RCS-9661B背面接线图(四))__panel_001.png,"45.1961,150.6921,273.3367,203.0101",outputs/normalized_geometry/_P3_staging_batch1/11(RCS-9661B背面接线图(四)).normalized.json,outputs/topology_graph/_P3_staging_batch1/11(RCS-9661B背面接线图(四)).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch1/11(RCS-9661B背面接线图(四))#panel_001.topology.v1.json,ok,,33,30,59,29,29,0,60,59,1,0.0,1.0,0.117,dominant_component,low,dominant_component,Spot-check whether the graph is over-connected.,not_topology_target,0.9,True,"The panel is a tabular terminal connection assignment table, not a line-based wiring/topology graph target.","Structured grid table format with no visible connecting wiring lines; Content only includes terminal position labels, signal category labels, and connection reference tags",not_topology_target,"model: The panel is a tabular terminal connection assignment table, not a line-based wiring/topology graph target.",True,False,not_topology_target,badcase,not_topology_target
